year,month,ppt,tmean,tmax,tmin,tdmean,vpdmax,vpdmin,Q,PET
1999,8,2.40405004,20.39620094,28.67659979,12.11734996,1.243399983,31.92834997,7.674000001,0.759677419,193.3487204
1999,9,4.891750016,18.46290092,26.60004997,10.3268501,1.618200019,27.66749973,6.205500007,1.058,149.2271548
1999,10,0,15.05440068,23.09564991,7.014750004,-8.001900017,24.63100004,7.746249914,3.141935484,109.0325018
1999,11,7.419400045,10.83130059,18.60055008,3.063199976,-9.022550035,18.59060001,4.313650036,6.526666667,69.40156996
1999,12,0,6.196000254,12.83190007,-0.439200015,-14.38985009,13.05345006,3.811050022,7.109677419,46.49599016
2000,1,22.03130002,6.013100338,11.24485006,0.782200004,-6.268100023,9.60079999,2.537900007,7.75483871,40.89484716
2000,2,205.2061497,5.071700263,10.27130008,-0.126999993,-4.061199966,8.291300058,1.507500011,52.72413793,37.3938678
2000,3,63.1918993,6.481050324,12.94765,0.015450002,-4.384200013,11.10830002,1.815600008,83,77.79068552
2000,4,53.33235006,11.16430044,19.6335,2.69655,-3.990300009,18.52699995,2.76565001,58.53333333,135.8668551
2000,5,1.470450006,15.71020074,24.18490019,7.236899948,-0.457299989,24.8998498,5.322999954,11.82580645,185.5822651
2000,6,0.095700003,18.61560092,27.22465,10.00775001,2.19885001,28.42090025,7.097849941,2.943333333,204.9652563
2000,7,0,20.90920086,29.62784986,12.19180002,-0.685500006,35.98954992,9.293300009,0.926774194,222.5074118
2000,8,14.96635003,21.00245104,28.75679989,13.24929996,4.597600019,30.35159979,7.566150069,4.496451613,185.4865851
2000,9,6.13895002,17.44065084,25.1967,9.686399865,-0.000750014,25.74979982,5.851649976,1.753333333,139.6089714
2000,10,28.59350023,11.16495054,17.08354974,5.247950047,1.089249999,13.37025003,2.678250009,3.077419355,74.17385921
2000,11,6.325399992,5.383600211,11.1836,-0.415499993,-9.409499979,10.84890003,2.769649994,4.266666667,44.66881358
2000,12,0.87819999,7.457550311,14.55184999,0.364099988,-12.02845001,14.2171,4.065249979,5.135483871,51.54778062
2001,1,92.60010071,2.674050152,8.185650015,-2.836950013,-7.779649973,7.633499956,1.395300004,9.929032258,34.15510918
2001,2,151.3655003,2.660700119,7.94289999,-2.620849983,-5.244000036,7.073099971,1.136649999,37.21428571,35.93776589
2001,3,29.36914968,7.224850297,13.81470003,0.635849998,-1.249650016,11.10419993,1.603499997,77.25806452,83.55852558
2001,4,35.30269976,7.499350309,14.87404995,0.125399992,-3.575799941,13.25510001,1.630150002,55.2,107.1706714
2001,5,2.428849987,16.13640075,25.08205004,7.192199981,-0.523350005,26.16769981,5.855149961,16.49032258,195.7990789
2001,6,0,18.66445103,27.14624977,10.1842,-1.463750017,30.20284996,6.621549988,2.813333333,202.9448189
2001,7,3.262300014,19.65520105,27.86940002,11.44230003,1.418350002,29.92494984,6.31590004,0.705806452,205.2364508
2001,8,0.063249999,21.66530094,30.15634985,13.17535,2.978800008,34.61289997,9.242799878,0.316129032,204.0367351
2001,9,0.980949992,19.14485064,27.40855007,10.88244998,1.181049995,29.33260012,7.424650002,0.7,154.2384755
2001,10,0.8712,14.62415051,22.01005001,7.239050066,-2.97325,21.70474997,5.832150006,1.403870968,100.7854788
2001,11,42.01860018,8.096200395,14.64224997,1.551050015,-2.57044998,11.72075005,2.231749982,3.855,53.52417901
2001,12,22.7340497,3.733450174,9.856299996,-2.388750024,-7.84454999,9.089249945,1.438249999,4.962903226,38.41406253
2002,1,19.20164986,5.121850288,12.04755006,-1.803100028,-10.44735003,11.99259996,2.511849999,5.764516129,48.98786332
2002,2,10.25495006,7.009050322,14.77720008,-0.758649981,-11.58139997,14.78344998,3.569349992,6.335357143,67.75464632
2002,3,34.94080029,5.911000288,13.18069997,-1.357849997,-7.609949994,12.43609986,1.824999994,7.56,85.00662086
2002,4,11.44754992,9.89110055,18.28590007,1.497699991,-3.57369999,17.12514997,2.961699998,5.546666667,131.9379056
2002,5,0.164000005,12.3256506,21.46989994,3.183150004,-2.176549989,21.05650005,3.608950007,3.238709677,176.4063948
2002,6,0,18.88300085,28.71335001,9.054099965,-3.251950008,34.89725018,6.790249968,0.831666667,228.4219672
2002,7,4.676900032,22.29465103,31.16374969,13.4265501,2.279400028,37.56165009,9.092700052,0.30483871,233.0834954
2002,8,0,20.81820116,29.76920013,11.86859992,-3.676549963,37.01084976,9.287700105,0.415806452,207.7361672
2002,9,2.903100014,18.46710105,26.14064989,10.79499998,-0.419100024,28.19744997,8.227300143,0.607,142.8843003
2002,10,0.284449994,10.90730047,18.04259973,3.773799973,-3.367049985,16.31899996,3.898799956,0.937741935,86.66564246
2002,11,113.9637999,9.355300546,16.21914978,2.492799997,-7.327649999,14.80689998,3.371150017,25.22066667,55.35935183
2002,12,82.3933506,3.562350187,9.726449919,-2.600699997,-6.173349953,8.204599977,1.280599999,6.166451613,36.50987123
2003,1,1.180149991,8.529400373,15.80200005,1.257900008,-6.514799976,14.18070011,2.924800003,6.686129032,59.39932655
2003,2,187.2261501,4.866900206,10.77069993,-1.036299995,-6.505100024,8.65684998,1.332499996,209.8482143,42.74076798
2003,3,97.01165066,6.971800351,13.85080004,0.093800008,-3.695149985,11.33155007,1.508200008,201.6516129,81.43840198
2003,4,64.2184,6.457200289,13.00230002,-0.086799999,-3.509649971,10.23930011,1.318100017,43.60666667,91.43651609
2003,5,21.21190004,13.28340068,21.62929993,4.938849992,-1.221549995,21.48984995,4.027350008,25.96419355,167.9407399
2003,6,0.647349992,17.66045084,26.58519983,8.737049985,1.418049988,27.72410021,4.695200014,5.207,204.9442206
2003,7,10.59505,21.96855106,30.32520027,13.61295004,5.645750034,33.43515015,7.652900076,0.846129032,220.1582303
2003,8,13.32345005,21.13120108,28.79115019,13.47264996,5.905599999,29.06554995,5.952900004,0.412258065,184.5553224
2003,9,4.753399988,19.75040102,27.87934999,11.62304988,2.84875,29.72819977,6.768650031,0.425666667,154.5357104
2003,10,0,16.26220083,24.61919994,7.906450057,-2.439700016,25.69514999,6.627649975,0.612580645,116.5030157
2003,11,34.60440006,6.110850263,12.26825008,-0.045899995,-5.147999972,9.951950026,1.764000005,3.011333333,47.23280399
2003,12,85.61389977,4.690100276,10.99969997,-1.618700014,-9.768600106,10.39180012,2.145249981,75.59,39.16127225
2004,1,13.60180016,4.599500239,10.77774997,-1.57760001,-7.401499963,10.03319998,1.799199992,5.399677419,43.97282303
2004,2,118.8815002,2.520150095,7.904349971,-2.8631,-7.736050081,7.10720005,1.245949998,74.23724138,37.54582732
2004,3,21.22354984,10.68475056,18.37759991,2.993399986,-4.008050063,17.05124998,3.282400024,60.0483871,108.2852237
2004,4,18.99659986,9.345600438,17.22850008,1.463800016,-3.801549989,15.56724982,1.99750002,13.119,122.6185405
2004,5,0.386949999,13.43305058,21.77380009,5.093400007,-4.674299967,20.98535004,2.971650004,4.37516129,170.6877761
2004,6,0.293149998,18.11935077,27.24899979,8.990950084,1.587400009,28.27470007,4.780950034,0.924333333,211.3118286
2004,7,0.877449987,21.18105097,29.49655018,12.86650019,2.071949994,34.62824993,8.672400093,0.164516129,216.0778471
2004,8,5.611300053,20.54810114,28.46169987,12.63575006,4.45414992,30.46409998,5.861849999,0.41483871,187.1963955
2004,9,1.857300028,17.7196507,25.53145008,9.909350014,-2.234699985,27.82939987,4.994949996,0.529666667,141.8775644
2004,10,235.969149,10.63940043,16.83525014,4.444850001,-0.702100003,14.47809997,2.360550028,324.053871,62.95822737
2004,11,52.89709988,4.811200225,11.1335,-1.51034998,-4.183700034,8.815300035,1.018450002,33.86666667,44.87482903
2004,12,66.76489983,5.889000225,12.14384999,-0.364999996,-8.364850092,10.38960001,2.514349973,328.5483871,41.65756724
2005,1,430.7006485,4.312700212,9.539949989,-0.913899992,-3.727400022,7.497700024,1.305999997,1409,22.56508074
2005,2,234.0282501,3.720250201,8.378300118,-0.937249994,-2.652750016,5.482800055,0.697850001,1113,30.11871998
2005,3,50.92789965,6.129400265,12.1167501,0.142800003,-3.153750004,9.598449898,1.135849991,316.6774194,72.7252685
2005,4,28.09735069,7.626850295,15.55025015,-0.295850003,-4.950899971,14.3592,1.795649993,206.9666667,114.4469879
2005,5,13.89909998,13.2094007,21.28035011,5.139699966,-0.808950002,20.56574993,2.765950018,119.1290323,163.9542998
2005,6,0,15.32725072,23.1165,7.539300001,0.406900025,22.21659994,3.463400012,44.44,172.4244714
2005,7,18.07895004,22.13380108,30.18445044,14.08404999,5.404549968,33.41669979,7.001200008,17.7,213.9215711
2005,8,4.561200047,20.44280119,27.93555021,12.95100002,6.227150035,27.9154501,4.186800027,12.78387097,179.1631989
2005,9,16.14834986,15.83090062,23.67725,7.985500026,-1.026950011,24.70290022,4.029900038,9.01,133.4642048
2005,10,44.03630009,11.83350058,18.97589979,4.692649966,-2.670950025,16.74499989,2.932950014,13.01193548,87.03202456
2005,11,1.832800007,9.646000552,16.30605006,2.987499976,-6.514899957,14.89294987,3.573000014,13.86666667,59.29218789
2005,12,3.701650012,6.049350297,12.58570004,-0.486649989,-7.006399965,11.02220006,1.899849993,15.48387097,45.55391965
2006,1,83.68969927,4.492950213,10.84880009,-1.861999991,-7.496949983,9.969250083,1.796950001,69.61290323,42.36633071
2006,2,64.12425003,6.17950027,12.70429997,-0.344449995,-10.91095004,12.58495002,2.76819998,211.6428571,54.97959293
2006,3,183.2233978,2.290000142,8.04744997,-3.46660001,-4.567799991,7.238300014,0.5518,225.9354839,51.97197075
2006,4,119.7874498,7.28670032,13.89534988,0.679000005,-2.742799987,11.11989999,1.314499997,663.9,91.39756275
2006,5,7.712499952,14.74495072,23.42805004,6.063250017,-0.097650016,23.34849977,3.742050004,57.35483871,182.848564
2006,6,3.075600001,19.71945086,28.02264996,11.41740003,0.567600001,31.61969995,5.975900006,19.3,205.2419574
2006,7,28.88974991,22.80440111,30.32590017,15.28405008,8.145849991,31.98894997,6.394550037,9.035483871,205.0631179
2006,8,1.636949992,20.11680088,28.12870016,12.10605004,2.040749998,31.68620014,8.222499895,6.077419355,187.2337708
2006,9,4.091650001,17.77105079,25.59264975,9.951299977,-2.076700004,27.54959984,5.452399993,4.57,142.0313181
2006,10,5.909599936,11.54510045,18.6598,4.431749986,-4.306299961,17.03789992,3.050099987,5.75,88.12586721
2006,11,4.773899999,9.460400367,16.13759985,2.784899971,-6.377949965,16.15480008,3.215400004,7.593666667,58.87255501
2006,12,19.79820013,4.771000218,10.61464999,-1.071599989,-11.2836,11.54644995,2.428199983,10.85258065,38.99043051
2007,1,22.6052,2.592950128,9.058350062,-3.871700002,-12.56855006,9.702050018,2.080099982,12.05806452,41.03632084
2007,2,53.06424999,4.937100291,10.91474998,-1.039749992,-6.495549989,9.577949929,1.813449997,13.55,48.91203799
2007,3,9.456799865,8.922850394,16.31964989,1.527499991,-7.359899974,16.25024996,2.971200007,14.17096774,99.10638973
2007,4,19.05600004,10.1431005,17.49445004,2.793099996,-4.373850018,16.70304995,2.553600025,10.73933333,119.6970759
2007,5,0,14.13765063,22.57310009,5.703549969,-5.790849984,23.92144995,5.063950026,8.131935484,176.1814904
2007,6,0,18.17060094,26.77889996,9.563500118,-5.43004998,32.08799992,6.623649979,2.373333333,202.4014697
2007,7,0.396099999,22.65795116,30.35040026,14.9667501,1.400350001,37.7105999,8.949549985,0.949354839,211.5874208
2007,8,3.664450014,21.94570103,29.21420002,14.67855015,1.742499987,33.65214968,8.559449959,1.270322581,182.186424
2007,9,40.01120057,16.67990093,23.74635,9.614450026,0.743699983,24.08860006,5.07395004,3.042,124.2797797
2007,10,1.612750006,12.13075047,18.86789994,5.395100033,-5.063849986,18.27425008,4.388150001,3.296451613,86.52191266
2007,11,0.0939,10.66460047,17.30499997,4.025599957,-8.78859992,16.83575006,4.364950025,4.924333333,61.49601737
2007,12,131.0350006,2.914250147,8.472299981,-2.643049994,-8.36849997,8.25635004,1.500400004,23.95419355,30.97093998
2008,1,299.34935,2.32365014,7.424850059,-2.776999998,-8.177450037,7.602199984,1.415450004,271.4964516,24.45317257
2008,2,92.52679977,4.064950168,10.72985001,-2.599249999,-7.688000011,9.919149923,1.896999997,127.3827586,49.75013278
2008,3,6.063049984,7.661800361,14.55035005,0.774049991,-9.130000019,14.01900001,2.977549994,83.71612903,89.48900861
2008,4,0,9.707250452,17.21604981,2.199850008,-8.721200061,17.21820006,3.183049989,41.21333333,121.1581727
2008,5,23.69294977,11.30090055,18.51345,4.089650013,-3.01039998,17.96264997,3.664900005,22.3,139.9716714
2008,6,0,18.62690077,26.91164999,10.34335003,-3.197499995,31.58790016,6.766549993,11.86766667,199.1434645
2008,7,10.13334998,21.63965082,28.80964994,14.47110004,3.457150006,31.45769968,7.93190012,5.996451613,194.1761015
2008,8,6.228449994,21.77480097,29.09154997,14.45944996,4.086000001,32.42979984,7.700699997,3.649032258,182.0043002
2008,9,2.197500008,19.02075109,26.57215014,11.4707,0.678100002,28.33179989,6.341399956,2.649666667,143.4147568
2008,10,0.696049996,13.99875064,21.18344994,6.815300012,-7.96379993,22.21714993,6.00260005,3.931612903,96.74810683
2008,11,51.5724,10.04930036,15.93970003,4.1602,-4.412799978,13.5292501,3.051599991,7.770333333,52.63525574
2008,12,139.2771511,4.130700171,9.889500046,-1.627449998,-8.687700009,9.93499999,2.398550022,25.55645161,33.64870144
2009,1,12.29334996,6.690200233,12.43525004,0.946399993,-9.366499972,11.45560002,3.079349995,38.22580645,45.6495602
2009,2,183.6480492,4.124050194,10.13485007,-1.885800022,-7.488499999,9.40975008,1.956,174.1178571,42.13714692
2009,3,16.25074999,6.287650275,13.6710999,-1.094900024,-6.482849908,12.4283999,2.056699991,122.6064516,88.52460852
2009,4,4.098350018,8.22680037,15.9293499,0.524850016,-6.57510004,15.18235021,2.758250004,56.40333333,116.3922775
2009,5,0.850850004,15.65690064,24.7401,6.574750018,-2.316250001,25.95849991,4.884950018,23.66774194,195.3814654
2009,6,2.474800009,14.53680077,21.55575008,7.519449902,1.408049998,19.76784997,3.386699998,11.55166667,155.1506309
2009,7,6.440850072,22.52030096,29.74104977,15.30089993,3.080400036,33.41085005,7.140849948,3.54516129,200.160549
2009,8,6.515800044,20.69340086,28.53029985,12.85780001,-1.250900009,33.47504988,8.519299984,1.944193548,186.4273238
2009,9,0.963199996,20.09825087,27.62989998,12.56809998,-1.834200001,31.93215017,8.032599974,2.407666667,147.5227403
2009,10,10.92949994,11.33955045,18.15880013,4.521549988,-6.028799951,17.68955007,3.617649984,4.436774194,84.40859817
2009,11,26.03714991,9.258200383,15.76915002,2.748550001,-9.376199937,15.57660003,3.82670002,6.754,56.42871203
2009,12,135.5868994,3.257400161,8.896099973,-2.380399998,-7.70030005,7.910300064,1.436949989,85.08741935,31.76931446
2010,1,286.3309479,4.75395025,10.03550003,-0.526499997,-5.893400013,8.912799954,1.493499994,171.2322581,29.18297261
2010,2,197.8434486,3.939400196,9.614450026,-1.73480002,-4.348949975,7.459749985,0.864399987,386.4285714,38.98792658
2010,3,26.62699986,5.590950227,12.01729994,-0.834549993,-6.76535002,11.3665,1.711699998,230.8064516,76.56406739
2010,4,69.65409946,6.849600315,13.48874998,0.2116,-4.152099985,11.8062499,1.600700015,255.4,93.66153391
2010,5,6.298399997,9.545000458,17.04855003,2.042350025,-2.432099986,14.91569996,2.165299997,101.8258065,136.8717541
2010,6,0,16.99925079,24.64329987,9.356649923,0.804550002,24.80845013,4.2028,28.39,178.7662082
2010,7,5.103100017,21.47100086,28.26859999,14.67450018,4.02865001,29.68559999,8.686300159,13.2383871,186.2304277
2010,8,0.863399987,20.31860113,27.82619991,12.81235008,1.048700008,30.66029997,6.604949975,6.957419355,179.2493014
2010,9,1.029999984,18.74745088,26.72374983,10.77249997,-2.693900039,30.31154995,7.072399998,6.536,148.4858492
2010,10,47.48100014,12.45005064,18.2221498,6.679299998,1.699899988,14.21615005,2.546799999,9.390645161,74.84770712
2010,11,75.98074913,6.975400329,12.85784993,1.094249983,-6.841049969,12.08584991,2.678799987,19.18866667,45.64472496
2010,12,502.1704514,6.658950281,11.78685007,1.532050012,-4.294300038,9.345300007,2.042849988,1197.96129,19.34369766
2011,1,27.52959995,5.66380024,11.62374997,-0.29564999,-8.104700041,10.59369998,2.211000001,133.1290323,44.38104858
2011,2,149.4933994,2.839350143,8.535750031,-2.85605002,-9.613650012,8.080449986,1.746299988,179.3214286,38.92977084
2011,3,94.85280075,6.503250265,12.98255005,0.024500009,-3.731450003,10.72865005,1.208199993,410.6451613,76.08696946
2011,4,14.77899995,8.337650418,16.13155003,0.544950002,-2.80790004,13.92039986,1.767199993,210.7333333,117.1985263
2011,5,13.28185003,10.11895044,17.14199996,3.097399986,-2.902599995,15.34824991,2.185599995,81.88387097,132.3111885
2011,6,0.139750002,15.74120088,23.53705006,7.94659996,-0.726449975,23.90365009,4.077649999,43.12,174.7304257
2011,7,10.86270004,20.40305099,27.98985014,12.81735005,4.081899977,29.37684994,6.212500012,21.7483871,196.1957163
2011,8,22.93289995,21.42420092,29.00655022,13.84324975,1.491850004,33.23540001,7.349049997,11.86290323,183.4180251
2011,9,8.512450016,19.0586009,26.29805012,11.8203001,2.147899983,27.20170002,5.286649966,6.868333333,138.4595686
2011,10,42.18104944,13.82335052,20.68219995,6.966049969,-2.54030001,19.7675498,3.935099995,10.88096774,90.22390574
2011,11,56.92899971,6.709250379,12.94664998,0.473050006,-6.116599977,11.31694989,2.30575,11.908,48.09923752
2011,12,18.86344991,3.432200149,8.87450006,-2.00924997,-11.12615004,9.162799978,2.203150004,12.54516129,34.65373508
2012,1,18.95770018,7.289100337,13.67185006,0.907250009,-10.04794998,13.45800009,2.903700006,14.86451613,50.50319234
2012,2,34.65760031,4.36275022,10.14659991,-1.420049994,-8.200250006,9.879249954,1.645800012,18.47586207,47.11372427
2012,3,77.5373003,5.515650332,12.49810004,-1.466049965,-6.897849894,11.88010001,1.87874999,57.22903226,78.54930855
2012,4,69.35739975,9.684700513,17.03315005,2.337350002,-4.635200047,16.18065014,2.443150002,73.09666667,113.795665
2012,5,0.514564989,14.20470057,22.56860027,5.84185009,-3.410299967,23.26525002,3.42190001,20.42903226,175.3725315
2012,6,0,18.40735078,26.89589987,9.919900036,-1.845899998,30.93954973,7.124350023,6.483333333,201.6064922
2012,7,13.6036001,20.75105095,27.94904985,13.55430002,2.036450013,30.48280001,7.00395,2.552903226,189.8472781
2012,8,14.2133501,22.44880075,29.47670012,15.42170014,7.981849933,30.60239983,4.780800045,1.885483871,178.6003173
2012,9,0.241500001,19.81170106,26.87549992,12.74955003,2.825850028,27.79595003,5.269400036,2.603666667,139.4792751
2012,10,2.904199976,14.01510053,21.18210001,6.849200034,-4.377750003,21.57070017,4.483700013,4.091935484,96.47899327
2012,11,25.66125031,9.591950417,15.97319994,3.212100002,-6.140000021,14.32324986,3.115499985,7.482,56.2723182
2012,12,83.16398735,3.513900149,9.218949986,-2.190549996,-4.890599996,7.744199991,0.993399999,13.94258065,34.13189623
2013,1,35.47759991,3.070300135,8.767050004,-2.625849999,-10.12360001,8.545850015,1.833050013,20.60967742,37.68173236
2013,2,28.75725031,3.750300193,9.872299957,-2.371100004,-9.367750001,9.372199917,1.559100008,20.98571429,48.08352491
2013,3,23.94075003,9.488750458,16.43600006,2.542949976,-6.132850039,15.21529999,2.619850022,23.79354839,95.56902038
2013,4,2.262949997,10.72330058,18.23839974,3.209800014,-5.704450011,17.4894999,2.878699994,13.39666667,125.6695866
2013,5,10.23049991,13.44190063,20.99430008,5.890899968,-2.544299981,20.60580006,3.761449981,7.557741935,157.3560459
2013,6,0,19.226651,27.60385008,10.85084996,-1.237549994,31.64434977,6.056099987,2.089333333,204.2097178
2013,7,25.31475033,22.33490095,29.2397501,15.43119993,4.295450044,32.14380007,7.32184999,1.082903226,190.04709
2013,8,5.715049994,20.8258009,27.88255005,13.77010012,1.215599991,30.87705011,7.006399941,0.809677419,172.7697306
2013,9,6.237600021,18.17700086,25.3649497,10.99020009,0.915099999,26.67694998,5.173249984,0.904333333,134.5382616
2013,10,26.40394998,11.58205056,18.51085,4.654500061,-7.44794991,18.56654987,4.259199989,3.283548387,85.26865131
2013,11,39.45270023,8.40810039,14.29470005,2.522400007,-6.557350004,12.95034995,2.909099984,6.079666667,49.91892028
2013,12,13.46869988,5.195750237,11.28065004,-0.888450021,-11.04314995,11.40589995,2.885100001,7.49483871,41.22260884
2014,1,9.484299982,9.097900414,15.73384986,2.463250016,-12.08410006,15.57605,4.350100017,7.296129032,56.30125017
2014,2,21.32184987,7.691200328,14.36575007,1.017800008,-7.385700059,13.75684986,2.688700002,45.99142857,61.53949586
2014,3,137.8001999,8.47610054,15.16864991,1.784899999,-5.204649985,13.53280001,2.18580001,66.11612903,81.92916168
2014,4,33.21340017,10.24195049,17.43989992,3.04545004,-6.111650026,16.70780005,3.095500016,11.63933333,117.0850892
2014,5,4.717900038,13.88700066,21.12594986,6.64944998,-4.694749969,21.42220001,4.040549982,5.373548387,155.1066826
2014,6,0,18.14285078,26.41074982,9.876499987,-3.164100004,29.73205004,5.18585,1.845666667,196.131902
2014,7,14.09484995,22.28225117,29.84399967,14.72195005,4.559250021,32.42835007,7.101500058,1.02516129,205.1137348
2014,8,23.33349991,19.97635078,27.08254995,12.87175007,4.160699958,28.04000034,4.70120002,1.198709677,167.8081866
2014,9,7.700299919,19.19695086,26.35405025,12.04114995,4.58810001,26.61445007,4.169500005,1.248,137.8514834
2014,10,0,15.62965064,23.38710012,7.873649979,-4.772850007,24.42074995,5.421350002,1.512580645,107.9995802
2014,11,33.07400022,9.900650454,16.13874998,3.66375,-8.771299934,15.40544991,3.639699996,3.617,55.60901098
2014,12,170.7729,5.215100265,10.37819986,0.053200009,-3.54804996,7.772249985,1.0771,40.02709677,30.95490928
2015,1,25.0934001,6.610550261,12.04124999,1.180849992,-6.299799991,10.26800008,2.142299998,16.51935484,43.07855106
2015,2,31.67379961,9.549000454,16.12115002,2.978349972,-5.509749997,14.51450009,2.779049987,12.175,64.88846139
2015,3,12.03875005,10.09590056,16.64869995,3.544350003,-5.447149992,15.53365006,3.059249985,15.06258065,94.22956353
2015,4,8.120999956,9.052450514,16.59709997,1.509249986,-6.694049919,15.45199995,2.534849995,6.940333333,118.0188953
2015,5,19.97494998,10.56355042,16.98719993,4.141249996,-0.0662,14.14269986,2.485849988,5.846451613,124.9397207
2015,6,6.298949957,19.56965075,26.84610023,12.29464991,-0.251299998,29.9611001,6.165649939,2.251666667,184.4614358
2015,7,65.30819969,18.88485084,25.67414989,12.09705002,5.692600024,24.99019995,4.067199969,1.913870968,166.2707574
2015,8,0.763200001,22.05410109,28.99384995,15.11585011,3.156850007,32.64599991,7.529049969,0.693548387,176.7029966
2015,9,37.57994976,19.38650093,25.71970024,13.05464993,4.857599974,24.58935003,4.618099976,1.629333333,123.3752597
2015,10,21.83630009,14.1799006,19.92564974,8.435549974,2.622799978,16.09699988,2.704650021,2.719032258,80.68358237
2015,11,26.57265005,6.379200351,12.29320002,0.465999985,-8.215600061,11.94119992,2.598699987,3.917666667,46.5910348
2015,12,35.80060024,3.548650217,9.734850001,-2.636999982,-9.322049999,9.626600027,1.733599994,6.961935484,37.98953681
2016,1,99.95075054,4.076150197,10.12434998,-1.971099989,-6.459150064,8.576899958,1.267649996,34.00225806,39.32193392
2016,2,45.19529972,8.194200349,14.80489993,1.585099976,-8.05049994,14.37495008,2.587150013,49.4,61.2493854
2016,3,53.87965021,8.325000405,14.86745009,1.783400021,-3.747999987,13.13115001,1.950900012,23.9,85.29296538
2016,4,29.23060007,9.801350498,16.10114985,3.503149991,-3.157050017,13.79839997,2.416000009,13.77833333,104.0803168
2016,5,9.616749954,10.90375047,18.06750007,3.741550004,1.57030001,14.67644987,1.819750002,5.788387097,138.5664983
2016,6,0.2846,20.1789011,27.80565004,12.55339997,0.413549984,32.94245014,7.581399989,1.393,195.1152974
2016,7,2.155700017,22.95220127,30.31930008,15.58605022,1.995099992,35.0954998,9.39284997,0.174193548,206.0394429
2016,8,3.21140002,21.43180113,28.47870007,14.38614998,2.533649972,31.84780006,7.300299978,0.274193548,175.6415598
2016,9,0.947050001,17.29375095,24.24160004,10.34690006,-0.854050011,25.03684998,5.369350004,0.314666667,128.2566586
2016,10,34.12794981,14.15795069,20.48980007,7.827399957,-2.375300001,18.98545022,4.230699968,1.017419355,86.14384446
2016,11,36.45325003,9.394100356,15.67560005,3.113550022,-6.490499973,14.37879992,3.463699973,2.866666667,54.717855
2016,12,158.0452007,4.575250185,10.31599998,-1.164850006,-5.964900076,8.431150031,1.555599999,32.53322581,33.6432738
2017,1,290.5970474,2.648050151,6.944249964,-1.647099984,-3.850149986,5.03809998,0.727099998,199.3774194,20.37455456
2017,2,53.11989975,5.768200254,10.64155011,0.895649997,-3.442600019,7.884050059,1.048799998,165.9785714,43.03013577
2017,3,22.59030013,9.641350436,16.39745002,2.886500037,-4.435000044,14.74949994,2.56589998,92.20967742,94.14942374
2017,4,0.455949999,10.02410052,17.58525014,2.464399993,-4.907799983,15.79000001,2.963150048,28.08666667,123.2097007
2017,5,13.05655013,12.24080057,20.59280005,3.890499985,-1.450700019,20.12784986,3.573249954,18.99935484,163.0006147
2017,6,0,19.56725092,27.5675499,11.56799996,0.683899992,32.32265005,6.802400017,5.076666667,199.0443737
2017,7,4.664549951,22.41615124,29.14844999,15.68504992,5.753300011,32.26225023,7.826949978,0.78483871,189.4615144
2017,8,14.64280007,21.36455107,28.37304974,14.35744996,5.756400025,29.86340017,5.215250015,0.886774194,173.2677815
2017,9,6.884149981,16.95440073,23.63919983,10.2710001,3.028999993,22.09144993,3.806500006,1.178,122.7985415
2017,10,0.44645,14.73455095,22.35660028,7.113849914,-7.837999988,23.46280003,5.948399997,1.688709677,103.6125618
2017,11,1.562450014,11.65535054,17.77844992,5.533850014,-4.66759994,15.71284995,3.908000004,3.364666667,59.82214473
2017,12,0,8.189350414,14.21750007,2.162449979,-15.37939997,14.70339999,4.98429997,4.023548387,46.93564344
2018,1,101.2791508,7.929050422,13.99045005,1.868800007,-7.56074996,12.54315,2.876649988,21.08870968,46.54241756
2018,2,13.46995001,5.365550292,11.63084998,-0.898999999,-10.29555004,11.65160003,2.549899989,6.471785714,53.39104007
2018,3,123.3055992,5.617150271,11.31189995,-0.076350005,-4.505900031,9.175350022,1.512000003,56.94225806,63.96948036
2018,4,0.0232,11.3385006,18.81140003,3.867000024,-5.72129997,18.18330002,3.784999979,11.61866667,128.0888905
2018,5,10.38875005,12.25745072,19.88475018,4.631400007,-0.588649971,18.13140016,3.099049991,5.371935484,152.3677377
2018,6,0,18.83070097,27.27729959,10.3855,-2.439100016,30.22494984,6.720899963,1.090333333,203.2483097
2018,7,21.82305012,22.5070509,28.78729992,16.22760005,7.44625001,30.49354992,6.752549982,0.399032258,177.7726113
2018,8,5.396100004,22.43830109,29.6107501,15.2671998,5.396699989,30.46850023,6.026300001,0.316129032,182.4221961
2018,9,0,19.7041008,26.8998498,12.50994992,-1.174199983,30.09615002,7.373499966,0.351,141.0645919
2018,10,27.62004995,12.42035065,18.14470015,6.697200072,-0.716499989,14.86009998,3.015449989,0.974516129,75.54310754
2018,11,61.84859962,9.382650447,15.25065007,3.515699996,-9.310000038,14.21394997,3.788850021,3.666333333,50.73825206
2018,12,58.62805023,5.11700021,10.81815004,-0.583450003,-6.531200004,9.396800017,1.836449982,9.748387097,37.58793853
2019,1,150.7701496,4.769100189,10.06405001,-0.524850009,-6.364499962,8.551550031,1.490799999,103.0245161,34.4039058
2019,2,297.6945526,0.38555003,5.708700001,-4.937600207,-6.51515007,5.209250045,0.525699998,527.6535714,26.8890128
2019,3,89.11709976,5.166600251,10.6999999,-0.365700017,-3.984699988,8.370099974,1.120250002,306.9677419,63.16729851
