datetime,runoff_5,runoff_120,sc_5,sc_120,runoff,sc
3/26/73,74.4,132.53,177.59,158.18,392,115.16
4/2/73,107.6,132.07,148.73,158.48,496,97.1
4/3/73,183.6,135.17,139.92,158.1,223,118.09
4/4/73,207.8,136.09,134.11,157.84,230,119.09
4/5/73,234.2,137.11,127.5,157.39,478,98.08
4/8/73,247.4,140.53,117.08,156.37,311,113.05
4/9/73,265,141.23,116.07,156.21,245,112.04
4/10/73,268,141.58,114.66,156.01,230,116.03
4/26/73,85.8,134.87,167.59,156.75,250,106.89
4/27/73,120.8,135.83,152.98,156.38,235,117.89
4/28/73,152.8,136.79,141.97,156.05,215,117.88
6/30/73,69,114.29,177.35,158,256,121.33
10/29/73,30.8,43.71,265.91,232.64,216,198.28
10/30/73,67.8,44.03,253.5,233.45,614,109.69
12/9/73,52,47.74,200.95,242.84,238,156.92
12/10/73,91,49.34,190.14,241.89,212,145.92
12/21/73,86.4,54.57,207.51,236.7,550,149.82
12/22/73,182.6,58.83,194.83,235.83,1000,132.81
12/23/73,358.4,66.87,179.32,234.81,450,153.8
12/24/73,430,70.33,174.22,234.01,250,160.79
12/27/73,392,73.78,154.79,231.97,250,138.77
12/28/73,242,75.61,155.99,231.09,220,157.76
1/12/74,112.8,88.29,222.06,222.44,218,173.63
1/22/74,120.2,94.63,188.57,216.7,302,131.54
3/17/74,80,111.73,186.3,194.93,276,135.07
3/30/74,97,123.76,172.47,190.09,269,151.96
3/31/74,129.2,125.58,165.64,189.6,486,111.95
4/1/74,206.2,129.23,152.22,188.66,231,127.94
4/9/74,144.2,134.73,151.1,185.01,481,109.87
4/10/74,206.2,136.98,143.29,184.69,346,134.87
9/2/74,84,49.86,197.83,232.19,239,154.61
9/4/74,116.6,51.45,174.82,231.86,259,135.59
9/7/74,151,53.37,162.79,230.97,283,143.56
12/25/14,92.2,72.47,114.86,116.99,238,21.84
1/4/15,68.5,78.14,121.98,106.1,258,27.75
1/18/15,87.9,85.92,240.65,132.5,299,163.63
1/19/15,118.3,88.21,178.05,133.42,843,16.62
2/2/15,81.16,104.09,662.12,224.65,396,613.5
2/3/15,141.48,106.93,614.92,232.58,275,637.49
3/4/15,72.32,114.31,964.86,360.48,247,1365.24
3/5/15,108.86,115.91,1178.06,373.2,365,341.23
3/10/15,186.4,121.31,666.21,390.64,229,259.19
3/11/15,159.2,122.86,649.8,389.09,458,283.18
3/12/15,219.8,126.32,616.79,387.86,269,138.17
3/14/15,260.2,129.17,286.58,382.44,288,181.15
3/15/15,280.8,131.22,204.37,380.17,313,130.14
3/27/15,125.7,135.89,297.86,365.63,234,201.04
6/28/15,30.12,84.49,169.06,238.41,289,50.23
10/3/15,55.44,33.29,127.62,160.82,284,21.39
1/10/16,43.16,43.06,154.16,143.46,448,39.53
1/11/16,123.88,46.61,132.15,142.77,225,25.52
2/4/16,97.94,53.84,610.14,200.81,286,203.31
2/16/16,63.78,61.84,295.24,221.36,233,1152.21
2/17/16,94.64,63.59,432.23,229.53,366,213.2
2/24/16,87.3,70.08,211.57,231.67,212,223.14
2/25/16,109.7,71.66,218.36,232.07,368,106.13
7/29/16,39.54,45.66,136.21,152.27,265,48.79
1/24/17,71.32,45.16,276.86,211.69,704,66.23
1/25/17,199.14,50.88,216.25,210.79,248,77.22
3/14/17,41.7,62.38,534.43,277.82,376,666.81
3/15/17,109.16,65.33,629.83,281.98,234,687.8
3/31/17,91.98,71.89,216.09,311.35,510,109.66
4/1/17,183.5,75.57,195.68,311.68,1130,0
4/2/17,398.4,84.61,155.14,310.83,213,68.64
4/4/17,413,86.93,95.12,310.11,278,86.63
4/7/17,192.6,90.41,96.83,309.99,262,68.6
4/26/17,65.54,94.63,162.66,295.11,244,59.43
5/5/17,61.02,96.84,133.78,291.46,669,50.36
5/6/17,180.2,101.86,122.17,290.88,918,0
5/13/17,87.94,111.11,109.81,254.67,262,93.29
5/14/17,116.94,112.77,116.05,249.95,513,0
5/15/17,200.74,116.56,92.84,246.38,219,34.27
10/30/17,57.62,32.58,121.44,147.35,802,0
1/13/18,53.58,42.5,573.59,291.04,251,738.16
2/8/18,90.62,52.61,314.16,337.47,244,263.94
2/11/18,119.02,55.41,236.74,339.81,440,179.91
2/16/18,267.2,65.65,158.89,341.29,213,139.87
2/25/18,92.7,73.17,228.81,350.13,319,139.79
2/26/18,134.7,75.66,210.81,349.99,228,85.78
4/16/18,59.2,108.02,226.78,415.01,869,113.35
5/17/18,147.6,128.4,100.51,311.84,235,75.09
6/4/18,118.12,159.18,112.55,266.58,233,71.93
6/11/18,76.32,158.46,132.69,257.2,248,67.87
8/13/18,35.42,107.22,167.75,145.1,895,0
8/14/18,204.76,114.2,133.87,143.27,251,0
11/16/18,166.12,89.17,60.77,120.86,770,42.5
11/17/18,299.92,95.31,55.26,119.96,224,3.49
11/25/18,90.56,96.57,122.45,120.48,1820,0
11/26/18,433.36,111.34,100.35,119.27,418,0
11/27/18,497.9,114.45,76.86,117.86,476,0
11/28/18,575.96,118.08,52.17,116.48,211,34.39
12/2/18,215.6,121.8,55.7,112.93,212,76.36
12/16/18,78.56,120.05,127.46,110.78,263,72.24
12/17/18,115.28,121.83,116.25,110.23,273,11.23
12/21/18,172.98,124.79,63.82,108.05,714,0
12/22/18,263.18,130.28,49.37,107.26,340,0
12/28/18,121.6,136.41,73.96,102.36,260,62.13
12/29/18,140.6,138.34,79.95,101.37,363,0
1/24/19,188.44,156.71,152.42,94.34,352,120.9
1/25/19,243.42,157.48,116.91,94.58,362,75.89
2/13/19,84.72,156,262.15,107.52,316,1092.72
2/21/19,95.54,160.57,222.68,123.05,218,992.66
2/24/19,129.54,163.28,397.26,132.26,232,180.63
3/4/19,116.46,163.5,231.39,137.83,361,795.56
3/10/19,126.98,167.27,196.53,148.24,258,212.51
3/22/19,82,157.92,146.43,155.91,344,86.4
4/15/19,89.74,135.33,112.22,161.72,282,40.2
5/6/19,84.62,117.07,111.84,167.14,349,0
5/12/19,103.6,118.71,75.79,165.77,254,53.96
5/13/19,129.8,120.14,77.18,165.26,353,0
5/14/19,174.2,122.39,64.78,164.28,273,3.94
5/30/19,66.08,113.67,134.23,161.71,234,11.8
6/19/19,84.02,110.98,84.06,133.14,227,0
7/12/19,54.64,96.98,108.66,104.04,240,0
12/10/19,49.96,40.8,381.15,163.75,280,136.12
12/14/19,132.14,44.06,353.31,172.04,391,179.09
3/19/20,50.34,76.15,125.48,190.88,221,35.25
3/24/20,122.38,79.44,65.24,188.59,253,0
4/13/20,72.1,78.72,94.26,141.98,238,44.04
4/24/20,62.44,77.34,108.37,138.81,305,2.94
6/6/20,82.68,76.64,89.48,104.77,496,0
7/10/20,30.9,73.4,146.16,104.28,225,63.27
7/11/20,70.46,74.86,127.16,103.73,227,0
10/30/20,48.52,39.37,123.93,123.94,292,0
11/30/20,50.72,47.49,102.06,112,221,51.03
12/1/20,84.66,49.12,94.25,111.04,246,0
12/5/20,138.78,51.93,47.21,108.71,293,0
12/25/20,85.38,62.19,577.24,154.81,544,213.33
1/2/21,78.12,70.59,150.1,157.72,229,134.69
2/25/21,127.86,93.4,1351.9,432.45,239,350.28
3/1/21,197,95.61,332.27,439.89,292,191.25
3/25/21,85.12,99.3,157.35,458.21,399,61.03
4/1/21,98.8,101.88,129.46,460.39,257,62.97
6/15/21,65.14,88.45,103.95,216.83,368,0
7/7/21,60.92,73.07,104.16,136.14,316,0
7/9/21,105.76,75.22,91.31,133.51,391,0
7/30/21,36.2,69.03,161.36,127.09,240,0
8/22/21,29.5,63.39,161.36,125.53,921,0
8/23/21,207.5,70.6,130.2,124.34,256,0
