datetime,runoff_5,runoff_120,sc_5,sc_120,runoff,sc
3/27/92,227.2,163.7,299.77,266.38,1440,319.5
3/28/92,468.4,173.83,309.14,267.62,1630,206.48
3/29/92,748.8,185.78,293.72,267.87,971,183.46
6/1/92,193,201.88,300.75,271.05,1390,211.08
6/6/92,736.4,228.71,169.24,267.43,2170,141.97
6/7/92,892.4,246.06,155.42,266.4,1540,117.95
6/8/92,1030.8,258.2,147.2,265.11,970,127.93
11/23/92,111.2,84.85,214.98,328.3,1190,203.32
11/24/92,333.6,94.05,212.36,327.18,1090,140.29
12/18/92,352.4,140.02,307.64,306.01,1070,258.78
1/1/93,292.8,187.1,229.34,292.51,1010,196.48
3/24/93,545,345.81,415.18,303.15,1160,376.71
3/25/93,646.6,346.39,402.15,305.12,1400,301.69
3/26/93,819.8,352.21,375.33,306.59,1520,248.67
3/27/93,1023.2,360.25,343.51,307.61,1770,204.65
3/28/93,1278,370.4,306.09,308.19,2330,169.63
3/29/93,1636,386.08,260.27,308.4,2760,138.6
3/30/93,1956,405.93,212.65,308.3,2490,138.58
3/31/93,2174,423.96,180.03,308.15,2060,146.56
4/1/93,2282,438.95,159.6,308,2160,157.54
4/2/93,2360,455.45,150.18,307.88,2370,144.52
4/3/93,2368,473.54,145.16,307.58,1690,156.5
4/4/93,2154,486.3,148.74,307.34,1250,177.48
4/5/93,1906,495.53,156.52,307.21,967,195.45
11/28/93,70.4,45.13,333.82,383.9,946,294.35
11/29/93,245,52.91,326.2,382.74,2030,133.33
11/30/93,640,69.72,286.18,379.8,961,115.31
12/5/93,437.4,87.51,144.07,366.8,1100,171.2
12/6/93,465.2,96.58,155.25,364.44,1280,131.18
12/22/93,329.8,149.57,209.5,330.83,1050,201.84
1/29/94,226.4,219.58,500.48,320.31,1500,523.02
1/30/94,499,231.73,502.86,321.14,1130,379
2/22/94,275.6,286.46,383.17,303.06,1100,446.5
2/23/94,466,294.95,402.35,303.54,1010,322.48
3/10/94,358,349.18,374.42,300.93,1050,432.16
3/11/94,498.2,357.48,398,301.75,1470,374.14
3/12/94,727.4,369.24,406.18,302.11,1110,288.12
3/15/94,1083.4,391.22,321.72,300.6,1020,258.05
3/16/94,1077.4,399.15,286.89,300.04,1150,250.03
3/17/94,1013.4,408.09,262.07,299.41,1010,236.01
3/22/94,767.2,436.99,252.57,296.28,1200,302.9
3/23/94,805.2,446.49,265.94,296.03,1540,258.88
3/24/94,946,458.72,271.32,295.42,1690,200.86
3/25/94,1139,472.34,263.1,294.31,1700,170.84
3/26/94,1351.2,485.73,243.88,292.94,1560,160.81
3/27/94,1538,498.22,218.86,291.49,1360,167.79
3/28/94,1570,508.98,191.84,290.11,1560,178.77
3/29/94,1574,514.09,175.81,289.15,1930,173.75
3/30/94,1622,513.26,170.39,289.49,1770,171.73
3/31/94,1636,520,170.57,289.96,1330,184.71
4/1/94,1590,527.15,175.35,290.4,1090,194.69
4/2/94,1536,533.63,180.73,290.83,939,202.66
4/14/94,533.4,547.88,259.87,298.34,1360,233.41
4/15/94,706.8,556.79,257.25,298.69,1120,198.38
4/16/94,842.2,563.93,246.23,298.7,1060,193.36
4/17/94,963.2,570.82,232.81,298.63,1100,188.34
4/18/94,1084.6,578.05,216.98,298.47,933,186.32
1/21/95,419,120.2,253.4,307.38,1480,197.34
1/22/95,657,132.1,239.18,306.23,1460,142.32
1/23/95,877.4,143.64,214.96,304.56,970,140.29
3/9/95,108,206.54,330.39,273.57,1180,248.33
3/10/95,320.2,216.08,305.77,273.36,1330,166.3
10/28/95,135.2,36.96,235.78,341.87,937,191.31
10/29/95,262.4,44.56,218.56,339.55,1150,135.29
11/12/95,224,79.7,210.65,309.15,3030,143.99
11/13/95,795.4,104.76,199.23,306.48,2850,68.97
11/14/95,1294.6,128.34,171.61,302.79,1520,92.95
11/15/95,1541.8,140.84,147.19,299.38,1830,117.92
11/16/95,1866.2,155.55,127.97,296.24,1740,131.9
11/17/95,2194,169.22,111.15,293.27,1180,138.88
1/19/96,80.4,266.92,488.99,287.26,1020,547.53
1/20/96,266,275.33,501.77,290.28,4950,275.5
1/21/96,1239,316.38,462.15,290.11,2800,203.48
1/22/96,1784,339.27,406.73,289.13,1350,222.46
1/24/96,2205.8,357.65,295.68,287.73,961,238.42
1/25/96,2194,365.28,233.86,287.18,1840,240.4
1/26/96,1572,380.43,226.84,286.68,1420,197.38
1/27/96,1296,392.04,225.62,285.72,1800,203.35
1/28/96,1386,406.83,221.8,284.84,4340,123.33
1/29/96,2072.2,442.78,200.58,283.14,2530,122.31
1/30/96,2386,463.61,177.35,281.46,1440,164.29
1/31/96,2306,475.36,162.13,280.26,1060,196.27
2/22/96,313.6,536.92,446.06,290.93,1100,466.79
2/23/96,485.4,545.23,452.64,293.34,1070,339.77
2/24/96,653.2,553.02,433.42,294.55,1100,269.75
2/25/96,832.6,561.99,398.79,295.05,1090,241.73
4/16/96,522.2,571.83,312.1,339.27,1280,269.63
4/17/96,662.2,581.31,304.88,338.59,1680,200.61
4/18/96,896,594.16,280.85,337.27,1180,189.59
5/1/96,397,640.42,294.77,328,1030,258.31
6/4/96,123.2,502.48,332.64,300.86,962,329.58
6/5/96,291.6,507.03,334.22,301.19,1290,212.56
6/6/96,528,514.67,312.2,300.45,924,152.53
7/13/96,295.6,444.08,238,275.39,1190,231.74
7/14/96,488.6,449.69,240.78,273.74,3210,94.72
7/15/96,1044.2,471.19,213.76,271.08,1840,85.7
7/16/96,1338.6,481.92,181.94,268.53,1320,121.67
10/20/96,219.2,247.72,217.67,312.17,3080,139.61
10/21/96,791,271.53,204.45,310.62,2630,70.59
10/22/96,1279.2,291.88,176.23,308.41,1450,94.57
10/23/96,1535.8,302.68,151.81,306.43,967,117.54
11/27/96,244.4,258.08,272.86,299.5,978,212.79
12/2/96,619.4,276.66,166.35,292.93,3020,120.68
12/3/96,1027.8,300.29,147.93,291.05,2820,57.66
12/4/96,1469.2,322.38,127.7,288.59,1750,71.64
12/5/96,1731.6,335.79,112.28,286.75,1440,89.62
12/6/96,1945.4,346.83,99.86,285.1,1630,105.6
12/7/96,2132,359.57,89.04,283.6,1730,121.58
12/8/96,1874,372.9,89.22,281.69,2030,150.55
12/9/96,1716,388.72,107.8,280.03,1660,173.53
12/10/96,1698,401.78,128.18,278.54,1360,176.51
12/11/96,1682,412.45,145.55,277.07,1150,175.49
12/12/96,1586,421.33,159.53,275.58,1130,180.47
12/13/96,1466,429.85,171.31,274.11,1230,188.45
12/14/96,1306,439.3,178.89,272.68,1620,174.42
12/15/96,1298,452.14,179.07,271.06,1750,143.4
12/16/96,1376,466.04,172.45,269.17,1430,144.38
12/17/96,1432,477.16,166.22,267.29,1250,147.36
12/18/96,1456,486.96,159.6,265.37,1110,156.34
12/19/96,1432,495.68,153.18,263.44,1010,168.32
12/20/96,1310,503.63,151.96,261.51,926,180.3
4/1/97,401.8,545.86,300.17,307.24,1900,231.1
4/2/97,713,536.53,285.34,308.16,1540,251.08
4/3/97,961,525.86,274.72,309.77,1310,240.06
4/4/97,1167.4,522.19,262.5,311.17,1240,210.04
4/5/97,1360.8,520.53,243.88,312.18,1140,186.01
4/6/97,1426,516.44,223.66,312.85,953,175.99
12/30/97,376.2,138.48,420.09,350.92,1020,351.23
1/24/98,331.4,223.93,329.35,330.81,930,398.69
1/25/98,441.6,231.41,340.93,331.38,937,448.67
2/19/98,569.8,324.88,256.39,331.1,1020,227.13
2/24/98,736.2,353.82,207.29,322.44,941,210.02
2/25/98,720.4,360.78,203.86,320.7,1430,216
2/26/98,834.4,371.8,205.44,318.92,1170,252.98
2/27/98,927.2,380.94,215.82,317.37,982,259.96
3/10/98,497.2,422.65,238.58,309.83,999,222.72
4/2/98,438.2,478.64,285.49,303.24,1130,260.23
4/10/98,437.6,507.57,232.52,298.88,1560,221.05
4/11/98,643.8,519.28,232.1,298.17,1470,158.03
4/12/98,845.4,530.22,218.87,296.9,970,153.01
5/10/98,516.8,561.39,219.27,264.98,1690,181.41
5/11/98,771.8,569.63,209.05,264.6,3050,99.39
5/12/98,1277.6,590.23,184.23,263.66,2840,80.36
5/13/98,1742.6,609.88,156.61,262.59,1850,96.34
5/14/98,2020.6,621.75,132.99,261.63,1200,122.32
6/14/98,155.8,586.29,299.32,240.66,1040,303.65
6/15/98,342.8,589.58,303.9,240.79,944,203.63
1/19/99,123.2,36.62,625.21,438.72,1840,458.94
1/20/99,480.6,51.83,603.58,439.5,1080,233.92
3/4/99,414,163.07,250.66,381.49,925,245.99
3/5/99,556.2,170.65,253.04,380.02,1190,187.97
3/22/99,373.6,239.25,336.07,353.35,2460,236.61
3/23/99,790.4,259.62,324.05,351.69,3040,91.59
3/24/99,1316.6,284.82,274.83,348.74,1570,109.56
3/25/99,1550.6,297.77,224.61,345.92,1040,128.54
9/16/99,56.8,56.66,372.44,358.48,3000,278.78
9/17/99,639.2,80.17,350.82,358.18,10700,17.76
9/18/99,2766.4,165.09,277.2,355.6,4200,49.73
9/19/99,3596.2,197.07,211.38,353.39,1320,91.71
2/28/00,557.2,293.06,335.09,236.8,1020,224.23
2/29/00,701.2,300.1,313.67,236.63,1160,181.21
4/24/00,578.4,374.68,246.69,248.92,920,185.02
6/7/00,190.4,410.6,251.54,251.68,1760,199.07
6/8/00,510,424.26,243.52,250.18,1550,98.05
7/16/00,155.2,362.75,310.8,237.27,1030,220.24
12/17/00,160.4,103.87,257.39,322.57,1110,362.92
12/18/00,364.8,111.12,283.36,323.87,2420,169.9
12/19/00,831,129.6,269.34,323.53,1490,102.88
3/22/01,765,327.4,279.54,354.13,1980,205.88
3/23/01,1008.2,343.32,254.52,353.14,2370,141.86
3/24/01,1310.2,362.52,224.5,351.69,1590,147.83
3/25/01,1475.2,375.26,200.68,350.32,1180,159.81
3/26/01,1572.4,384.61,181.06,349.06,930,169.79
3/30/01,821.2,399.73,189.37,346.59,1310,224.71
3/31/01,847.2,409.06,202.35,346.61,1790,177.68
4/1/01,1019.2,422.53,203.93,346.31,1310,157.66
4/2/01,1126,432.16,197.71,345.92,984,165.64
4/10/01,533,467.75,221.53,345.99,1020,225.47
6/2/01,199.6,439.99,350.59,344.39,1040,278.33
6/3/01,354.2,445.33,330.17,342.44,1190,160.31
6/24/01,236.8,437.38,235.92,308.62,1220,192.85
5/14/02,59.78,45.92,208.64,444.44,1070,201.88
5/19/02,651.8,71.78,149.44,426.06,912,138.77
11/17/02,88.22,62.03,330.92,352.09,937,259.86
11/18/02,260.02,68.72,316.3,351.31,1870,108.84
11/19/02,610.42,83.75,271.28,349.13,1350,86.82
12/14/02,369.6,167.19,361.94,317.28,1010,405.28
12/15/02,539.4,175.46,379.52,317.37,1180,313.26
12/16/02,746.6,185.15,375.9,316.69,928,240.23
1/2/03,378.4,254.56,350.13,296.22,1950,303.87
1/3/03,690.8,270.51,350.91,295.41,1720,207.85
1/4/03,964,284.57,324.69,293.86,1210,302.83
2/24/03,300.6,359.97,625.59,363.91,969,593.73
3/18/03,507.4,436.82,392.72,379.6,1430,263.25
3/19/03,713.8,433.15,363.5,380.89,1630,163.23
3/20/03,962.8,435.49,317.68,381.52,1340,139.21
3/21/03,1157.4,439.72,266.45,381.84,2100,157.19
3/22/03,1481.4,452.16,219.43,382.2,2580,126.17
3/23/03,1816,468.32,169.81,382.16,2060,115.15
3/24/03,1942,478.8,140.19,381.92,1360,134.13
3/25/03,1888,484.7,134.37,381.86,1000,155.1
3/30/03,787,499.6,190.46,382.56,1230,208
3/31/03,833,507.24,201.04,382.41,965,187.97
6/1/03,452.2,464.15,267.51,353.08,1320,193.64
6/2/03,613.2,474.15,241.68,350.65,1920,105.62
6/3/03,911.8,489.1,204.46,347.52,1160,98.6
6/4/03,1048.8,497.71,170.64,344.37,1170,117.58
6/5/03,1191.4,506.33,147.22,341.41,1620,116.55
6/6/03,1438,518.45,126.4,338.47,1110,115.53
6/8/03,1190.6,532.71,115.15,332.62,1090,139.49
6/13/03,754,558.94,165.65,316.94,1400,186.38
6/14/03,816,569.73,175.03,313.41,1220,147.36
6/15/03,888.8,579.05,174.2,309.47,965,146.34
6/22/03,511.8,607.59,212.05,283.62,1500,189.19
6/23/03,707.8,618.05,214.23,280.24,1250,133.17
9/29/03,511.8,363.56,187.12,288.55,1010,132.06
10/28/03,202.6,215,263.7,304.05,1410,197.43
10/29/03,452.4,224.55,253.28,303.5,2070,83.41
10/30/03,837.4,239.5,217.86,301.84,2290,40.39
10/31/03,1269.6,256.81,172.83,299.59,1380,54.37
11/20/03,227.8,312.99,236.8,262.76,1360,217.94
11/21/03,451.2,319.32,234.78,261.11,1420,100.92
11/29/03,513.8,357.16,133.01,246.36,1310,144.75
11/30/03,666.6,367.54,140.79,244.78,1190,82.72
12/11/03,371.4,377.09,199.15,233.33,2040,258.49
12/12/03,697,390.37,217.53,234.03,3750,118.47
12/13/03,1364.2,418.97,204.11,233.49,2040,99.44
12/14/03,1698.4,433.89,184.49,232.72,1170,119.42
12/15/03,1864.6,441.98,165.47,232,1040,178.4
12/17/03,1765,454.84,165.02,232.48,933,334.36
12/18/03,1201.6,461.52,208.2,233.36,1590,322.34
12/19/03,1111.6,473.84,252.78,233.99,1250,249.32
12/24/03,782,502.62,225.07,231.29,1320,224.21
12/25/03,796,513.06,220.05,230.54,3140,110.19
12/26/03,1250,538.69,198.43,228.71,1910,85.16
12/27/03,1495.6,554.12,172.81,226.65,1190,110.14
8/22/04,466.2,242.72,150.38,279.2,2000,103
8/23/04,721.2,256.72,138.53,277.71,1310,65.98
9/9/04,147.2,247.1,279.88,271.03,1450,224.61
9/10/04,411.2,255.11,270.46,270.87,1240,99.59
9/18/04,274.4,262.69,135.68,263.19,1940,152.42
9/19/04,598.6,277.19,147.06,262.21,3200,24.4
9/20/04,1186.2,302.22,129.24,259.92,1620,38.38
9/29/04,318.8,324.64,175.65,247.86,2170,150.18
9/30/04,678.8,340.41,178.43,246.86,1680,62.16
10/1/04,951,349.21,158.4,245,961,72.14
1/14/05,679,460.59,416.14,228.08,1200,452.88
1/15/05,750.4,468.08,403.52,231.3,2310,253.86
1/16/05,1074,485.15,365.5,232.06,1520,179.84
1/17/05,1255.6,481.65,325.68,232.36,995,174.82
2/16/05,435.4,425.33,437.03,291.49,936,290.17
3/29/05,502.4,490.92,450.95,342.87,2800,259.29
3/30/05,979.8,498.58,422.93,342.12,2240,143.27
3/31/05,1341.4,507.25,370.91,340.34,1310,149.24
4/1/05,1517.6,508.67,305.89,338.65,982,165.22
4/2/05,1629.2,506.68,238.27,337.13,1500,177.2
4/3/05,1766.4,511.66,178.84,335.74,6280,70.18
4/4/05,2462.4,558.14,141.02,333.45,4290,55.16
4/8/05,2944,608.84,62.67,334.25,931,195.07
10/9/05,165.48,47.94,429.38,399.65,5670,54.11
10/10/05,1296.98,94.45,352.96,396.29,2420,31.09
10/12/05,1945.44,120.45,203.71,389.62,1650,101.05
10/13/05,2271,133.78,136.09,387.13,6070,1.03
10/14/05,3331.4,184.03,53.07,383.83,4850,6.01
10/15/05,3167.4,224.08,43.45,380.17,3960,21.98
10/16/05,3475.4,256.26,41.63,376.66,2480,38.96
10/17/05,3802,275.54,33.81,373.24,1360,80.94
10/18/05,3744,285.96,29.78,370.14,962,116.92
10/26/05,550.4,323.69,219.21,354.15,1340,134.75
10/27/05,731,334.49,207.99,352.04,1070,96.73
11/30/05,390,420.29,158.26,315.48,1310,162.99
12/1/05,547.8,431.04,162.44,313.92,1830,60.97
12/2/05,830.2,446.13,144.82,311.51,1110,58.95
12/16/05,252.4,494.26,274.31,289.96,1050,350.65
12/17/05,403,502.82,296.09,289.54,1400,360.63
12/18/05,627.8,514.31,316.07,289.17,917,271.61
1/3/06,613.8,589.77,184.13,261.26,1020,283.26
1/4/06,699.8,598.11,205.91,260.04,1170,401.24
1/15/06,724.6,664.43,235.87,247.07,1380,165
1/16/06,905.4,675.5,216.05,245.01,1140,183.98
1/18/06,1031.4,691.45,192.6,241.22,1230,232.94
1/19/06,1096.2,701.53,194.98,239.55,2210,225.92
1/20/06,1358.2,719.8,202.16,237.76,1530,155.9
1/21/06,1388.2,732.42,200.34,235.38,1050,151.88
5/12/06,119,357.28,252.55,317.41,1030,250.49
5/13/06,297.6,358.63,254.73,317.43,1110,131.47
6/8/06,528.4,259.26,183.17,306.33,1290,133.91
6/9/06,646.6,266.04,156.35,305.71,1150,80.88
6/10/06,746.6,272.07,135.33,304.63,918,82.86
6/28/06,204,268.99,290.14,288.04,916,266.48
6/29/06,361,275,289.12,287.56,1180,119.45
10/28/06,305.2,199.33,168.71,260.85,1140,156.85
10/29/06,460,203.66,167.89,261.37,1590,42.83
10/30/06,713.4,213.7,143.27,260.86,1020,36.81
11/8/06,420,240.88,122.28,253.56,981,147.61
11/9/06,505.6,248,131.06,252.64,2570,25.59
11/10/06,927.6,268.19,114.03,250.66,1680,11.57
11/11/06,1184.6,279.04,92.41,248.37,1050,36.55
3/2/07,119.4,354.93,513.02,222.89,1400,495.16
3/3/07,376,361.78,517.4,226.51,1320,259.14
3/24/07,491,308.71,368.95,256.9,1120,313.69
3/25/07,639.8,310.82,368.13,258.38,1130,217.67
3/26/07,795.4,313.88,340.11,259.37,985,167.64
4/15/07,463.2,343.42,205.68,258.34,2000,158.21
4/16/07,804.2,358.71,196.66,257.49,8790,0
4/17/07,2507.4,430.68,155.2,255.34,6060,0
4/18/07,3620.6,479.93,112.54,253.18,2700,0
4/19/07,4026,501.26,68.89,251,1520,0
4/20/07,4214,512.85,31.64,248.81,1080,0
12/24/07,150.74,92.18,559.03,326.6,2680,320.77
12/25/07,669.86,113.94,522.81,326.38,1600,144.75
12/26/07,973.08,126.81,436.19,324.85,1010,144.73
1/2/08,792.2,172.36,176.84,315.34,922,212.58
2/13/08,412.6,290.8,236.34,293.73,1710,338.67
2/14/08,655,304.68,253.31,293.57,2680,263.65
2/15/08,1103,326.68,259.09,292.92,1560,189.63
2/16/08,1328,339.36,251.27,291.51,1040,182.61
2/18/08,1543.4,351.73,231.43,288.57,1460,193.56
2/19/08,1493.4,362.64,202.41,287.23,1880,145.54
2/20/08,1333.4,377.56,178.79,285.56,1240,125.52
3/5/08,445.2,427.89,382.28,293.12,1370,368.22
3/6/08,645.2,438.43,385.26,294.55,1820,203.2
3/7/08,910.2,452.64,356.44,294.51,1180,159.18
3/8/08,1067.4,461.67,316.82,294.01,1790,161.16
3/9/08,1355.4,475.84,264.8,293.47,2920,92.13
3/10/08,1816,499.35,196.78,292.33,1820,80.11
3/11/08,1906,513.76,139.16,290.96,1200,114.09
3/20/08,512.6,556.51,210.76,280.95,1050,221.9
12/12/08,231.6,143.19,208.62,266.78,3010,110.15
12/13/08,794.2,167.91,190.59,265.25,2660,6.13
12/14/08,1290.2,189.68,150.57,262.92,1360,21.11
5/7/09,192,227.54,302.07,427.15,924,291.01
6/19/09,612.4,260.71,163.95,306.5,1320,112.08
6/21/09,852.4,274.24,129.31,302.6,957,105.04
6/22/09,891,280.28,119.48,300.33,1020,108.02
12/10/09,505.2,158.42,145.8,322.92,969,327.34
12/14/09,690.6,173.27,257.72,323.3,921,276.25
12/27/09,300.4,210.07,226.84,314.03,2630,225.97
12/28/09,762.2,230.9,231.82,313.23,2060,93.95
12/29/09,1116.8,246.48,208.4,311.25,1130,92.93
1/26/10,301,301.18,423.19,302.07,2500,144.33
1/27/10,762,321.12,366.97,300.18,1350,72.31
3/12/10,694.4,418.71,431.03,320.3,1090,225.36
3/13/10,818,426.96,361.8,319.68,2710,166.34
3/14/10,1247.2,448.75,291.78,318.43,9750,3.32
3/15/10,3054.2,529.06,206.36,315.77,6350,22.3
3/16/10,4157.2,580.37,140.14,313.21,3240,69.27
3/17/10,4628,605.72,97.32,310.95,1840,104.25
3/18/10,4778,619.64,73.1,308.92,1280,133.23
3/19/10,4492,628.81,66.47,307.18,1090,157.21
3/23/10,938.4,648.23,175.79,303.53,1990,174.12
3/24/10,1080.4,662.87,183.97,303.15,1700,96.1
3/25/10,1202.4,675.33,171.75,302.2,1060,105.08
3/29/10,1020,697.79,131.26,300.1,1870,158.99
3/30/10,1054,712.17,143.84,299.63,2740,75.97
3/31/10,1390,733.85,138.02,298.44,3270,37.95
4/1/10,1869.6,759.96,119.39,296.82,2000,54.93
4/2/10,2109.2,775.29,99.77,295.29,1290,89.91
4/3/10,2234,780.98,83.55,293.99,1000,118.89
10/1/10,60.92,50.97,423.26,425.98,966,369.99
10/2/10,246.46,58.37,414.24,425.77,1030,189.97
12/2/10,248.2,112.37,229.32,340.7,2320,59.66
12/3/10,685.2,131.52,196.9,337.08,1210,1.64
12/13/10,286.2,169.04,123.29,303.2,1160,121.42
12/14/10,463.8,178.56,128.66,300.11,939,56.4
2/26/11,504.4,261.68,333.67,363.2,1240,339.81
2/28/11,735.8,278.53,313.43,362.16,970,229.76
3/1/11,854.8,286.13,296.61,361.01,1350,213.74
3/2/11,1057.6,296.95,275.79,359.7,1090,181.72
3/6/11,941.6,321.94,188.1,353.21,1350,196.64
3/7/11,941.6,331.63,184.68,351.6,7710,18.61
3/8/11,2265.6,394.66,152.06,348.36,4230,15.59
3/9/11,2930.4,428.85,120.64,345.18,1910,75.57
3/10/11,3166.4,443.83,99.61,342.57,1650,115.55
3/11/11,3370,456.7,84.39,340.35,8470,9.53
3/12/11,4794,526.49,46.97,337.23,5630,0
3/13/11,4378,572.66,43.25,334.11,2390,60.48
3/14/11,4010,591.85,52.23,331.65,1370,105.46
3/15/11,3902,602.48,58.21,329.64,1110,137.44
3/16/11,3794,610.93,62.58,327.95,982,162.42
3/17/11,2296.4,618.28,93.16,326.53,990,177.4
4/17/11,602.2,629.82,263.6,364.45,5980,24.73
4/18/11,1737,676.85,203.97,363.82,3430,0
4/19/11,2284.4,703.02,141.41,362.83,1600,38.69
4/20/11,2456.2,714.17,98.59,362.03,1150,73.67
4/21/11,2575.6,721.76,68.97,361.43,912,102.65
4/24/11,1056.8,737.67,97.05,360.4,981,148.58
4/29/11,765.8,761.64,156.34,358.33,923,168.47
5/18/11,300,798.14,303.73,345.12,1030,247.06
5/19/11,466.8,805.42,294.71,344.04,2570,82.04
5/20/11,943.6,824.84,250.69,341.5,1980,9.02
5/21/11,1280.4,839.23,191.86,337.88,1110,35
6/23/11,223.6,855.33,299.55,230.75,1730,246.29
6/24/11,482.8,866.63,279.33,230.19,2280,7.27
6/25/11,893.6,882.83,221.71,227.6,1000,23.25
8/16/11,285.2,414.51,281.99,240.1,1180,116.13
8/28/11,264,341.47,175.13,240.15,10600,39.87
8/29/11,2337,423.93,151.51,239.25,11000,0
8/30/11,4501.2,510.99,118.12,237.96,3980,0
8/31/11,5264.8,540.19,84.93,236.56,1470,32.81
9/6/11,566.4,555.74,125.94,231.66,1090,187.68
9/7/11,606.4,562.54,148.92,231.24,4030,39.65
9/8/11,1282,594.05,136.9,229.49,6490,0
9/9/11,2476.6,646.19,111.55,227.29,4660,0
9/10/11,3325,683.28,80.81,224.99,2050,10.59
9/11/11,3664,698.73,47.58,222.65,1140,50.57
11/23/11,317,729.91,196.66,188.22,1550,145
11/24/11,544.4,742.3,183.64,186.47,1580,40.98
11/25/11,794.6,754.83,153.02,183.78,947,29.95
12/8/11,428,804.58,121.74,151.81,3260,37.67
12/9/11,997.8,829.28,109.72,149,2370,0
12/10/11,1398.8,847.45,87.77,146.2,1210,0
12/28/11,334.6,686.3,0,142.1,1050,141.24
12/21/12,298,184.46,258.18,225.29,1820,110.52
12/22/12,636.4,199.21,223.76,223.83,2600,0
12/23/12,1120,220.49,168.04,221.42,1310,0
12/27/12,1204.6,246.7,13.37,212.35,934,117.39
12/28/12,871.4,254,36.85,210.92,1000,292.37
1/31/13,218.6,325.6,263.5,201.26,1150,422.64
2/1/13,407.8,329.34,300.28,202.98,1230,263.62
2/28/13,403.4,361.59,354.9,253.06,1270,203.03
3/1/13,607.6,367.05,315.68,253.59,949,148.01
3/13/13,487,395.76,347.02,263.88,1500,302.75
3/14/13,702.6,406.84,372,264.55,1150,145.73
5/24/13,234,364.12,210.67,270.43,1780,113.21
5/25/13,555,377.03,195.05,269.12,1730,20.18
5/26/13,856,389.73,159.03,267.33,1270,5.16
6/8/13,299.4,389.7,177.95,254.1,1530,131.88
6/9/13,537.2,399.84,174.93,253.74,986,60.86
6/11/13,775.6,408.38,128.28,251.33,1000,77.82
6/14/13,856.2,422.08,68.02,244.94,1660,62.75
6/15/13,991,433.28,68.4,241.39,1470,13.73
6/16/13,1146.6,442.94,59.17,237.1,924,25.71
3/21/14,558,266.88,222.79,411.89,961,192.73
3/30/14,428.2,299.69,153.4,388.93,1800,161.53
3/31/14,682,313.49,159.38,388.01,1860,64.51
4/1/14,962.4,328.04,143.96,386.33,1220,67.49
4/16/14,332.2,383.08,215.23,369.4,1230,210.17
4/17/14,506.4,392.6,217.01,367.42,1050,99.15
5/1/14,501.2,418.09,212.71,329.88,3000,51.85
5/2/14,1015.8,440.04,183.09,328.34,1970,11.82
5/3/14,1312.4,453.99,140.87,326.65,1170,40.8
5/17/14,347,461.03,214.77,309.42,934,236.5
7/4/14,99.24,473.42,358.53,213.6,915,333.47
12/10/14,573.2,79.3,262.51,446.29,1030,128.05
12/11/14,726.8,87.5,205.49,444.34,943,136.03
3/15/15,549.2,239.18,941.27,467.84,1080,489
3/16/15,726.4,247.88,817.85,468.09,1000,373.98
3/17/15,848.4,255.91,675.42,467.35,929,318.96
3/18/15,888.4,263.06,532,466.17,1040,277.94
