datetime,runoff_5,runoff_120,sc_5,sc_120,runoff,sc
4/1/05,173.26,60.83,339.34,352,176,317.22
4/2/05,196.2,61.92,319.7,352.94,197,312.18
4/3/05,215.6,63.26,300.26,353.89,271,294.14
4/4/05,219.8,65.26,301.22,354.68,248,362.1
4/5/05,220.4,67.1,318.98,356.02,201,377.06
4/6/05,218.6,68.57,332.54,357.37,155,366.02
4/7/05,214.4,69.57,342.3,356.86,133,380.97
4/8/05,201.6,70.15,356.06,358.28,135,386.93
4/9/05,174.4,70.8,374.62,359.96,125,406.89
4/10/05,149.8,71.41,383.57,361.76,108,416.85
5/26/05,48.24,68.38,417.3,409.91,157,300.98
5/27/05,73.92,69.15,385.46,409.7,134,329.93
10/15/05,24.04,27.79,304.11,540.19,218,177.18
10/16/05,59.56,29.33,269.86,537.99,220,151.14
10/17/05,99.5,30.91,190.62,535.55,120,162.1
10/25/05,42.82,33.22,244.5,517.88,125,193.77
10/26/05,60.82,34.11,234.26,515.39,170,159.73
10/27/05,88.04,35.39,208.62,512.54,123,161.69
12/27/05,51.48,47.35,351.53,385.43,100,231.2
1/19/06,84.22,56.79,366.79,348.06,128,395.27
1/20/06,93.38,57.59,363.95,346.38,113,388.23
2/3/06,91.9,65.09,367.58,316.28,108,393.65
2/4/06,97.08,65.85,367.94,313.53,132,298.61
2/5/06,104,66.82,354.9,314.27,167,265.57
2/6/06,117.86,68.01,331.25,314.21,145,258.53
2/7/06,128,68.65,313.21,314.44,120,281.49
2/8/06,134.4,69.31,299.57,313.89,106,304.45
5/13/06,37.54,51.14,247.94,316.71,115,152.62
5/14/06,56.6,51.5,220.1,314.78,256,86.57
5/15/06,102.22,52.95,182.46,312.09,268,58.53
5/16/06,145.6,54.36,144.82,308.92,230,74.49
5/17/06,181.9,55.62,117.77,306.83,210,123.45
5/18/06,215.8,56.82,99.13,305.24,173,186.41
5/19/06,227.4,57.47,105.89,303.91,157,219.37
5/20/06,207.6,57.71,132.45,302.44,167,221.33
5/21/06,187.4,58.16,165.01,301.05,138,245.29
5/22/06,169,58.5,199.17,300.56,120,266.25
5/23/06,151,58.77,227.73,300.35,104,279.21
6/4/06,61.84,57.04,359.84,295.6,183,221.72
6/5/06,86.18,57.47,335.2,294.96,152,213.68
6/6/06,105.48,57.34,305.76,294.53,108,255.64
6/7/06,116.78,57.04,280.12,294.51,172,245.6
6/8/06,140.86,57.47,252.88,294.21,314,163.55
6/9/06,185.8,59.2,220.04,293.03,286,191.51
6/10/06,206.4,60.78,214,291.95,259,218.47
6/11/06,227.8,62.19,214.95,291.01,251,219.43
6/12/06,256.4,63.59,207.71,289.95,206,245.39
6/13/06,263.2,64.62,207.67,289.02,166,271.35
6/14/06,233.6,65.34,229.23,288.14,182,262.31
6/15/06,212.8,66.2,243.39,287.22,262,205.27
6/16/06,213.4,67.72,240.75,285.77,219,233.23
6/17/06,207,68.86,243.51,284.59,168,264.19
6/18/06,199.4,69.51,247.27,283.7,137,282.15
6/19/06,193.6,69.92,249.43,283.15,112,303.11
6/24/06,89.14,70.86,318.02,279.28,125,258.9
6/25/06,91.74,71.38,309.18,277.96,120,259.86
6/26/06,96.72,71.88,298.54,276.29,111,274.82
11/17/06,53.36,26.7,188.67,379.54,100,143.95
11/24/06,47.92,28.41,172.78,367.37,108,155.66
3/24/07,64.72,44.28,268.09,293.09,101,200.76
3/25/07,73.96,44.22,259.25,293.47,103,192.72
4/5/07,61.42,45.22,183.4,291.21,110,200.28
4/6/07,71.38,45.71,188.96,290.66,106,176.23
4/13/07,68.46,47.56,225.67,286.33,107,212.95
4/15/07,79.36,48.5,226.39,285.39,104,211.87
4/16/07,87.3,49,223.55,284.91,295,135.83
4/17/07,134.28,51.11,202.71,283.76,334,154.79
4/18/07,186.86,53.56,185.67,282.74,305,184.75
4/19/07,226.46,55.78,180.03,281.93,247,207.7
4/20/07,257,57.52,178.99,281.24,199,228.66
4/21/07,276,58.87,182.35,280.69,169,243.62
4/22/07,250.8,59.97,203.9,280.25,144,254.58
4/23/07,212.8,60.69,223.86,280.18,125,262.54
4/24/07,176.8,61.25,239.42,280.57,112,265.5
4/25/07,149.8,61.77,250.98,280.85,103,264.46
4/26/07,130.6,62.12,258.14,281.15,99.5,261.42
4/27/07,116.7,62.49,261.7,281.49,116,236.38
4/28/07,111.1,63.06,258.06,281.51,126,218.34
4/29/07,111.3,63.75,249.22,281.23,111,228.3
5/18/07,51.58,64.88,255.64,285.71,102,189.52
5/19/07,62.62,65.34,241,285.57,163,164.48
5/20/07,87.2,66.29,219.16,284.7,172,170.44
5/21/07,114.54,67.32,197.92,284.04,145,190.4
5/22/07,134.16,68.18,184.68,283.6,116,216.36
2/7/08,67.42,22.82,298.43,463.85,181,234.71
2/8/08,88.98,24.17,272.19,461.61,151,172.67
2/9/08,105.92,25.26,249.75,458.84,113,229.63
2/13/08,99.24,27.45,253.79,451.63,108,653.47
2/14/08,90.64,28.19,349.95,452.92,178,259.42
2/15/08,103.64,29.52,355.91,450.91,151,223.38
2/16/08,114.88,30.61,341.27,448.59,116,237.34
2/18/08,128.5,31.91,321.98,444.84,135,227.26
2/19/08,133.9,32.85,236.74,442.84,180,144.22
2/20/08,134.3,34.16,213.7,440.27,139,151.18
2/21/08,131.9,35.14,199.26,437.48,104,168.14
3/5/08,53.76,40.58,370.13,418.45,117,280.61
3/6/08,65.16,41.37,374.69,417.43,128,197.57
3/7/08,79.86,42.26,277.45,415.59,100,195.53
3/8/08,89.64,42.94,257.21,414.07,158,191.49
3/9/08,111.96,44.12,235.57,412.24,222,145.45
3/10/08,145,45.84,202.13,409.92,171,145.4
3/11/08,155.8,47.14,175.09,407.49,129,165.36
3/12/08,156,48.08,168.65,405.22,112,190.32
3/13/08,158.4,48.88,167.6,403.38,100,198.28
7/24/08,52.44,33.85,411.78,304.81,173,100.86
7/25/08,81.88,34.93,325.54,303.54,207,52.82
7/26/08,113.92,36.3,235.9,301.75,123,62.77
9/7/08,24.88,38.87,470.54,336.44,158,124.02
9/8/08,51.5,39.91,394.9,335.25,108,95.98
9/28/08,35,41.36,274.89,326.15,118,105.16
9/29/08,55.34,42.21,233.85,324.37,104,101.12
12/12/08,41.86,42.36,247.03,324.01,253,44.1
12/13/08,84.92,44.09,206.79,321.8,249,16.06
12/14/08,128.04,45.79,157.55,319.28,177,49.02
12/15/08,157.26,46.69,109.7,317.59,137,73.98
12/16/08,176.06,47.35,72.46,315.93,118,90.94
12/17/08,186.8,47.92,54.82,313.99,108,185.9
12/18/08,157.8,48.47,83.18,312.56,99.7,130.86
12/28/08,84.66,52.94,249.37,293.89,111,201.45
12/29/08,93.46,53.64,248.33,291.52,121,169.41
12/30/08,103.92,54.42,223.89,288.82,107,172.37
1/8/09,79.92,56.68,327.33,282.63,101,384
7/3/09,44.38,40.71,368.15,299.77,106,258.82
7/8/09,66.44,40.49,255.94,295.55,138,95.62
7/9/09,72.84,40.87,223.3,293.76,104,124.58
7/24/09,37.54,39.13,286.49,282.98,132,195.97
7/25/09,55.96,39.98,273.45,282.66,127,88.93
11/15/09,31.62,34.78,340.24,369.57,124,91.32
1/26/10,43.24,40.8,326.1,308.76,142,124.38
1/27/10,63.72,41.76,283.66,306.11,124,105.34
2/24/10,32.72,45.21,285.52,275.22,110,248.19
2/25/10,48.14,45.91,276.68,274.51,215,77.15
2/26/10,84.58,47.4,233.04,272.74,357,32.11
2/27/10,149.34,49.99,182.99,270.88,253,47.07
2/28/10,193.48,51.79,136.35,269.14,181,96.03
3/1/10,223.2,53.05,100.11,267.63,151,182.99
3/2/10,231.4,54.08,87.07,266.68,133,173.95
3/3/10,215,54.98,106.43,265.57,116,198.91
3/4/10,166.8,55.74,139.79,264.49,100,175.87
3/14/10,55.96,59.49,169.38,248.67,540,70.46
3/15/10,152.02,63.33,153.34,247.36,1160,90.42
3/16/10,373.06,71.97,139.5,247.36,1040,138.38
3/17/10,570.62,79.88,131.66,247.78,814,156.34
3/18/10,722.92,86.15,126.62,248.01,577,182.3
3/19/10,826.2,90.56,127.58,248.07,391,192.26
3/20/10,796.4,93.45,151.94,248.03,275,195.22
3/21/10,619.4,95.37,172.9,247.98,207,197.18
3/22/10,452.8,96.75,184.66,247.89,194,217.13
3/23/10,328.8,98.06,196.82,247.64,302,178.09
3/24/10,273.8,100.3,195.98,246.89,323,168.05
3/25/10,260.2,102.72,191.13,246.06,272,178.01
3/26/10,259.6,104.72,187.69,245.28,209,198.97
3/27/10,260,106.2,188.05,244.62,171,210.93
3/28/10,255.4,107.29,186.81,244.32,147,216.89
3/29/10,224.4,108.15,194.57,244.1,172,180.85
3/30/10,194.2,109.28,197.13,243.56,477,94.81
3/31/10,235.2,112.95,180.49,242.28,729,85.77
4/1/10,339.2,118.75,157.85,240.79,615,112.73
4/2/10,428,123.62,138.21,239.48,445,131.69
4/3/10,487.6,126.74,121.17,239.14,322,154.64
4/4/10,517.6,128.77,115.93,239.17,246,179.6
4/5/10,471.4,130.26,132.89,239.28,193,179.56
4/6/10,364.2,131.36,151.64,238.64,161,178.52
4/7/10,273.4,132.28,164.8,238.39,143,183.48
4/8/10,213,133.1,175.16,237.98,128,186.44
4/9/10,174.2,133.66,181.52,236.25,129,183.4
4/10/10,150.8,134,182.28,236.02,142,166.36
4/11/10,140.6,134.54,179.64,235.64,124,174.32
4/12/10,133.2,135.09,178.8,235.16,110,183.28
3/7/11,67.96,27.13,262.98,298.83,185,138.86
3/8/11,90.22,28.45,231.94,297.59,210,67.81
3/9/11,119.02,29.87,192.1,296.06,164,87.77
3/10/11,139.82,30.93,157.66,295.15,128,115.73
3/11/11,153.54,31.71,129.61,294.58,144,130.69
3/12/11,166.2,32.7,108.17,293.93,155,102.65
3/13/11,160.2,33.85,100.93,293.17,136,105.61
3/14/11,145.4,34.87,108.49,292.41,115,119.57
3/17/11,120.56,37.15,120.97,290.72,104,133.45
8/28/11,29.62,32.78,533.48,404.58,148,189.76
8/29/11,53.46,33.64,468.44,403.68,157,118.72
9/8/11,45.56,35.78,397.23,405.62,101,298.31
9/9/11,57.64,36.36,376.19,405.6,104,280.27
10/20/11,45.94,43.82,174.32,397.3,148,196.6
10/21/11,63.82,44.86,190.08,395.58,138,201.55
10/22/11,82.86,45.61,207.04,395.18,108,251.51
11/24/11,67.76,53.5,290.49,335.57,114,214.17
11/30/11,80.04,56.53,275.64,320.69,101,226.92
12/8/11,63.54,59.31,228.92,302.23,180,75.6
12/9/11,84.48,60.03,189.28,301.04,151,49.56
12/10/11,100.26,60.78,142.24,299.07,111,82.51
10/30/12,27.54,22.19,300.58,368.37,107,157.26
10/31/12,44.82,22.93,287.94,365.72,139,136.22
11/1/12,64.36,23.94,237.7,362.8,103,134.17
12/27/12,33.3,23.84,106.01,261.94,104,199.89
12/28/12,45.52,24.59,123.97,259.81,126,0
2/28/13,42.16,30.65,419.44,201.13,116,151.32
3/1/13,60.1,30.46,379.6,201.25,111,83.28
3/13/13,68.74,34.4,330.91,207.36,120,187.79
3/14/13,79.66,35.2,305.07,207.55,126,221.75
3/15/13,92.46,36.05,279.43,208.01,122,276.71
3/16/13,104.18,36.89,272.19,208.81,113,260.67
3/17/13,113.52,37.66,257.95,209.39,104,283.63
3/20/13,105.6,39.63,289.03,211.96,101,346.5
6/8/13,21.02,44.89,310.96,291.12,129,87.24
6/9/13,42.8,45.8,270.12,289.5,108,104.2
6/11/13,74.44,47.07,204.84,286.79,131,194.12
6/12/13,97.22,47.98,174.2,285.28,153,171.08
6/13/13,121.1,49.05,147.76,283.5,134,224.04
6/14/13,122.1,49.96,175.12,282.05,206,177
6/15/13,141.7,51.47,189.68,280.46,204,209.95
6/16/13,165.6,52.96,195.24,279.42,154,264.91
6/17/13,170.2,54.02,209.4,278.88,128,279.87
6/18/13,165.2,54.87,231.15,278.33,121,286.83
6/19/13,162.6,55.68,243.71,277.78,114,288.79
3/30/14,41.14,23.08,306.33,351.17,193,92.21
3/31/14,71.92,24.59,269.09,350.41,316,111.16
4/1/14,127.54,27.13,232.25,349.47,263,211.12
4/2/14,172.56,29.23,210.21,349.33,197,233.08
4/3/14,203.78,30.79,191.16,349.45,169,263.04
4/4/14,227.6,32.13,182.12,349.79,159,288
4/5/14,220.8,33.39,221.28,350.21,131,86.96
4/6/14,183.8,34.41,216.44,348.95,118,31.92
4/7/14,154.8,35.28,180.6,346.75,104,33.88
4/8/14,136.2,36.05,140.76,345.21,112,32.84
4/9/14,124.8,36.89,94.72,340.76,108,33.8
4/10/14,114.6,37.7,43.88,338.43,99.3,56.76
4/16/14,71.92,41.12,96.43,325.86,105,197.51
12/9/14,42.9,26.46,209.17,446.1,109,240.84
12/10/14,57.84,27.19,207.92,443.34,218,75.8
12/11/14,95.76,28.8,174.68,439.22,154,82.76
12/12/14,117.94,29.79,145.44,436.01,110,102.72
4/4/15,71.08,40.91,313.03,356.16,105,251.11
4/5/15,78.3,41.55,301.39,356.24,110,217.07
4/1/17,48.34,26.28,397.53,467.33,114,606.41
4/2/17,64.56,27.01,427.69,470.02,134,388.37
4/3/17,82.72,27.97,419.05,470.74,117,395.33
4/4/17,93.2,28.82,424.21,471.37,125,342.29
4/5/17,107.52,29.76,429.57,470.74,135,319.25
4/6/17,125,30.79,410.33,470.21,149,297.21
4/7/17,132,31.93,348.49,469.26,194,267.17
4/8/17,144,33.45,324.25,468.25,146,257.13
4/9/17,149.8,34.59,296.61,467.37,107,270.09
4/10/17,146.2,35.4,282.17,466.46,99.7,295.04
10/30/17,28.6,23.46,614.89,682.51,102,213.76
3/3/18,50.4,26.27,338.03,448.29,134,230.7
3/4/18,66.82,27.21,314.39,447.69,100,234.66
4/16/18,33.4,40.75,382.03,439.23,105,301.91
4/17/18,47.34,41.57,366.59,438.1,199,162.87
4/18/18,80.36,43.18,322.55,435.74,154,233.83
4/19/18,104.32,44.4,293.11,434.06,130,281.79
4/20/18,123.76,45.35,274.47,430.63,117,312.75
4/21/18,141,46.16,258.63,427.33,104,274.71
4/26/18,89.6,48.92,247.42,406,133,171.5
4/27/18,95.4,49.85,226.78,401.92,118,142.46
4/28/18,100.5,50.66,205.34,397.67,113,143.42
4/29/18,106.24,51.44,186.5,393.38,101,162.38
11/17/18,83.56,30.53,112.46,397.72,103,175.14
11/20/18,89.26,32.28,158.54,386.82,103,161.02
11/21/18,94.68,33.07,171.3,383.98,100,157.97
11/27/18,69.1,35.72,201.05,366.05,147,131.73
11/28/18,82.5,36.79,193.01,362.01,146,158.69
12/4/18,135.8,42.2,0,344.81,136,300.44
12/5/18,136,43.03,300.44,341.69,120,328.4
12/6/18,133.6,43.77,314.42,338.8,110,341.36
1/25/19,39.04,56,370.05,248.7,152,215.32
1/26/19,63.3,56.82,333.6,249.37,125,243.28
1/27/19,82.24,57.52,322.16,250.12,104,277.24
1/28/19,97.52,58.12,315.52,250.86,110,319.2
1/29/19,114.08,58.83,311.88,251.74,100,341.16
3/16/19,50.68,66.74,449.01,335.99,103,325.28
3/17/19,61.44,66.83,397.36,337.11,105,311.24
3/22/19,88.52,66.51,338.16,344.7,110,352.04
3/23/19,89.52,66.76,346.32,346.27,116,298
3/24/19,95.26,67.19,342.28,347.06,100,294.96
4/23/19,67.78,59.39,321.06,346.3,197,138.73
4/24/19,95.3,60.5,278.61,345.54,179,205.69
4/25/19,119.6,61.51,248.17,345.17,142,262.65
4/26/19,134.98,62.26,234.93,345.06,132,289.61
4/27/19,147.26,62.95,232.89,345.06,194,200.57
4/28/19,168.8,64.13,219.45,344.22,165,211.53
4/29/19,162.4,65.03,234.01,343.7,140,256.49
4/30/19,154.6,65.76,244.17,343.56,133,275.45
5/1/19,152.8,66.45,246.73,343.5,133,306.41
5/2/19,153,66.93,250.09,343.91,101,281.37
4/4/20,74.16,42.68,235.7,328.21,108,134.58
5/1/20,72.14,49.16,238,313.37,100,172.48
5/2/20,80.76,49.49,214.96,312.29,103,103.43
12/25/20,25.14,23.4,142.09,371.88,107,148.77
12/26/20,41.38,24.05,144.85,368.59,155,22.73
12/27/20,67.24,25.16,120.21,364.2,109,19.68
7/9/21,63.06,35.83,237.29,241.15,139,171.77
7/10/21,73.66,36.69,243.05,240.86,205,53.73
7/11/21,101.92,38.08,219.01,239.78,157,138.69
7/12/21,122.16,39.07,197.37,239.48,155,163.65
7/13/21,142.28,40.07,169.33,239.17,158,161.61
7/14/21,162.8,41.14,137.89,238.63,131,204.57
7/15/21,161.2,41.99,144.45,238.26,115,241.53
7/16/21,143.2,42.72,182.01,238.18,102,271.48
7/18/21,120.42,43.77,233.73,239.1,109,259.4
7/19/21,110.62,44.37,253.28,239.76,116,222.36
7/20/21,107.62,45.06,256.84,240.06,103,244.32
8/20/21,37.24,46.75,324.98,248.35,124,104.06
8/21/21,57.48,47.5,280.14,247.74,110,205.02
8/22/21,74.82,48.16,251.5,247.93,112,207.97
