datetime,runoff_5,runoff_120,sc_5,sc_120,runoff,sc
3/19/03,101.02,59.05,174.24,182.57,268,141.21
3/21/03,168.44,62.33,162.62,180,389,141.19
3/22/03,233.2,65.35,154.61,178.7,555,122.18
3/23/03,323.8,69.68,141.6,177.36,471,113.16
3/24/03,375.8,73.3,131.99,176.07,350,111.15
3/25/03,392.2,75.98,125.98,174.75,321,108.14
3/26/03,417.2,78.45,119.16,173.4,293,107.13
3/27/03,398,80.69,112.35,172.05,296,101.12
3/28/03,346.2,82.97,108.14,170.62,236,101.11
3/30/03,271,86.35,103.72,167.81,396,95.09
3/31/03,286,89.49,101.11,166.19,353,97.08
4/1/03,298,92.27,99.1,164.5,236,110.07
4/12/03,145.8,107.15,153.98,150.08,314,140.95
4/13/03,178,109.57,152.17,148.68,263,138.94
5/27/03,78.72,115.35,186.69,158.9,305,143.45
6/22/03,83.84,135.06,158,159.06,443,126.17
6/23/03,155.86,138.39,151.39,158.5,750,107.16
6/24/03,289.48,143.73,140.58,157.77,391,124.15
6/25/03,349.24,145.88,134.17,157.47,242,126.14
8/13/03,41.56,90.83,188.23,173.5,481,92.6
10/29/03,51.7,31.96,163.59,174.68,354,91.76
10/30/03,119.22,34.27,145.98,174.16,332,82.75
12/12/03,60.78,43,113.31,147.29,295,90.28
12/18/03,128,47.66,114.64,146.19,684,85.21
12/19/03,233.2,53.19,112.43,145.53,307,85.2
12/25/03,150,61.13,94.77,142.13,432,80.13
12/26/03,197,64.6,93.16,141.43,266,78.12
4/1/04,97.94,82.9,101.29,137.17,499,77.06
4/2/04,175.94,86.7,97.28,136.92,896,70.05
4/3/04,333.74,93.84,92.27,136.54,429,71.04
4/4/04,402.28,97.09,85.66,136.15,304,74.03
4/5/04,448.8,99.27,80.05,135.81,270,81.02
4/14/04,117.38,102.32,112.75,135.66,734,78.92
4/15/04,240.78,107.54,106.54,135.26,494,84.91
4/16/04,318.38,110.51,100.13,134.8,346,89.9
4/17/04,367.74,107.69,95.12,134.84,248,100.89
4/27/04,156.4,104.09,113.41,136.85,271,97.78
12/11/04,112.14,29.85,123.11,228.95,269,92.28
12/24/04,65.88,38.96,103.97,209.33,272,88.14
1/14/05,84.28,55.7,122.54,181.34,427,112.91
1/15/05,150.96,59.21,121.53,179.72,356,80.9
1/16/05,205.22,62.13,115.92,178.06,301,81.89
1/17/05,249.76,63.76,111.71,177.28,234,86.88
2/17/05,126.36,83.48,104.17,151.82,262,90.54
3/29/05,93.34,102.56,147.93,112.64,781,98.1
3/30/05,233.64,108.46,139.92,111.88,739,91.09
3/31/05,366.82,114.18,127.51,111.06,524,91.08
4/1/05,457.04,117.79,114.1,110.3,440,86.07
4/2/05,529.6,119.75,101.09,110.16,537,83.06
4/3/05,604.2,123.12,89.88,110.03,1170,72.04
4/4/05,682,131.94,84.67,109.75,725,77.03
4/5/05,679.2,137.18,81.86,109.54,452,81.02
4/6/05,664.8,140.29,79.84,109.25,342,85.01
4/7/05,645.2,142.47,79.63,108.9,279,93
4/8/05,593.6,143.67,81.62,108.55,263,95.99
4/24/05,85.96,144.19,279.85,122.54,580,376.82
4/25/05,187.2,147.61,297.44,124.93,432,293.8
4/26/05,258.94,150.23,299.63,126.64,263,198.79
4/27/05,294.08,151.58,284.22,127.64,237,209.78
4/28/05,326.2,152.82,271.4,128.58,295,217.77
4/29/05,361.4,154.61,259.39,129.61,226,204.76
5/1/05,244.6,156.93,208.57,131.55,243,216.74
5/25/05,67.04,151.64,313.11,163.28,224,295.48
5/26/05,99.74,152.73,312.1,164.94,409,281.46
5/27/05,169.7,155.39,306.89,166.57,324,180.45
5/28/05,222.82,157.36,280.28,167.31,239,138.44
7/9/05,43.4,147.57,170.22,198.05,240,90.98
10/15/05,129.6,27.76,148.74,216.67,527,46.91
10/16/05,211.6,31.58,125.13,215.05,386,77.9
10/17/05,260.2,34.33,111.92,213.73,252,91.89
10/25/05,156.8,43.5,99.23,207.03,616,59.8
10/26/05,251.4,48.48,90.02,205.97,800,55.79
10/27/05,388.2,54.98,80.21,204.84,428,63.78
10/28/05,452.8,58.32,71.2,203.88,285,69.77
11/23/05,127.8,75.68,85.72,188.68,236,75.48
12/26/05,66.48,102.64,122.56,155.88,243,109.12
12/27/05,100.1,104.64,123.14,154.62,434,81.11
12/28/05,173.62,108.22,116.53,153.1,261,88.1
12/30/05,243.7,111.97,100.51,150.59,281,86.08
1/12/06,98.26,126.81,117.77,134.21,257,109.94
1/13/06,128.06,128.91,117.16,132.72,262,93.93
1/14/06,160.68,131.05,112.95,131.29,315,92.92
1/15/06,204.78,133.6,108.14,130.04,497,78.9
1/16/06,285.2,137.66,99.93,128.55,295,87.89
1/18/06,315.6,141.68,90.1,126.12,337,116.87
1/19/06,330.6,144.4,94.69,124.92,589,84.86
1/20/06,385.4,149.21,93.08,123.24,345,95.85
1/21/06,355,152.04,96.47,121.82,268,92.84
2/4/06,181.6,170.92,106.52,102.21,325,96.69
2/5/06,204.6,173.18,105.51,100.83,667,80.67
2/6/06,299.4,177.69,101.1,99.64,500,83.66
2/7/06,366.8,180.36,96.49,99.07,313,87.65
2/8/06,401,182,92.07,98.43,228,90.64
5/13/06,44.22,106.91,152.45,136.04,247,94.61
5/14/06,87.36,106.78,141.03,136.05,497,76.6
5/15/06,179.86,108.3,125.22,135.91,462,75.59
5/16/06,263.26,108.01,109.41,135.88,438,74.58
5/17/06,341.74,109.2,92.6,135.77,465,74.57
5/18/06,421.8,111.33,79.19,135.59,262,83.56
5/19/06,424.8,110.71,76.98,135.31,256,79.55
5/20/06,376.6,107.93,77.57,135.26,274,75.54
6/4/06,86.8,99.51,116.8,135.26,424,70.37
6/5/06,159,100.33,107.59,135.04,260,76.36
6/7/06,223.16,94.2,89.37,135.02,273,76.34
6/8/06,264.8,93.86,79.56,134.92,610,64.33
6/9/06,347.6,97.05,74.55,134.7,378,71.32
6/10/06,338.4,98.65,74.74,134.5,327,73.31
6/11/06,351.8,100.07,74.13,134.28,275,72.3
6/26/06,90.74,102.51,99.56,131.36,233,75.13
10/29/06,28.28,18.97,142.4,192.24,250,55.76
11/9/06,32.02,21.19,98.68,188.13,249,59.64
11/14/06,161.26,25.81,60.02,185.53,277,51.59
11/17/06,192.2,30.62,58.39,183.76,469,54.56
11/18/06,263.4,34.38,56.58,182.95,295,49.54
11/24/06,144.6,41.73,57.51,176.7,327,41.48
3/15/07,119.04,84.89,83.1,75.95,243,54.26
3/25/07,130.92,78.33,72.39,76.72,232,65.15
3/26/07,160.22,78.45,71.18,76.89,239,60.14
3/27/07,192.78,79.13,68.17,76.98,274,56.13
3/28/07,230.2,80.33,62.75,77.01,285,51.12
4/5/07,154.4,86.05,62.27,76.59,259,83.03
4/6/07,174.6,87.64,67.46,76.67,229,101.02
4/13/07,127,92.64,105.58,78.33,240,96.95
5/17/07,130.9,139.04,88.41,84.33,404,68.57
5/18/07,171.5,141.41,87,84.49,272,72.56
5/19/07,201.1,142.95,84.59,84.6,313,68.55
5/20/07,246.14,144.84,78.97,84.48,330,68.54
5/21/07,296.6,146.88,72.96,84.5,276,67.53
2/6/08,111.66,22.1,176.31,193.49,277,114.67
2/7/08,158.4,24.35,159.9,192.46,546,80.66
2/8/08,242.4,28.85,127.69,191.13,291,86.65
2/14/08,166.4,37.84,94.02,185.32,568,93.59
2/15/08,240.2,42.54,96.01,184.39,312,89.58
2/18/08,295.8,48.06,89.58,181.55,381,89.54
2/19/08,329.2,51.12,88.37,180.74,569,61.53
2/20/08,329.4,55.78,81.95,179.63,301,66.52
3/5/08,107.54,71.36,112.8,168.86,452,91.37
3/6/08,175.14,74.93,110.19,168.18,413,80.36
3/7/08,236.14,78.18,106.58,167.49,275,80.35
3/8/08,271.48,80.31,100.77,166.79,423,77.34
3/9/08,338.2,83.73,92.56,166.04,639,65.32
3/10/08,440.4,88.96,78.95,165.19,354,69.31
3/11/08,420.8,91.84,74.54,164.35,260,73.3
3/12/08,390.2,93.93,73.12,163.5,225,80.29
3/20/08,162.2,104.84,93.64,158.12,242,87.2
4/2/08,156.8,120.43,85.29,149.62,279,83.06
4/4/08,191.4,124.3,87.87,148.29,232,101.04
4/5/08,210.8,126.15,91.06,147.6,295,95.03
4/6/08,243,128.54,92.25,146.82,257,97.02
4/30/08,84.78,149.33,129.79,124.96,227,98.76
9/7/08,20.78,28.59,209.17,165.69,227,81.33
12/12/08,72.44,41.59,103.31,135.58,550,91.28
12/13/08,170.22,45.89,101.3,135.16,532,73.27
12/14/08,266.26,49.99,97.89,134.61,309,77.26
12/15/08,318.22,52.25,92.48,134.07,237,83.25
12/16/08,349.8,53.99,86.47,133.46,251,83.24
12/17/08,375.8,55.88,81.66,132.69,245,82.23
12/25/08,145.6,66.23,78.37,124.17,342,108.14
12/26/08,181.6,69,84.96,123.54,312,94.13
12/27/08,213,71.53,90.15,122.77,262,98.12
12/28/08,236,73.64,95.74,121.99,381,90.11
12/29/08,287,76.73,99.53,121.16,425,78.1
12/30/08,344.4,80.19,93.72,120.2,299,81.09
12/31/08,335.8,82.6,88.31,119.2,228,76.07
3/9/09,95.16,113.32,120.56,108.89,241,104.33
3/12/09,174.44,117.59,117.53,108.96,229,107.3
4/7/09,124.16,127.4,124.25,111.61,235,113.01
7/2/09,73.54,94.16,123.7,125.61,306,90.07
7/3/09,121.84,95.99,117.09,125.45,243,88.06
7/24/09,55.22,87.41,114.06,124.27,581,65.83
7/25/09,161.76,91.59,103.65,123.72,347,73.82
8/1/09,150,96.75,82.18,120.95,283,73.74
1/26/10,59.92,57.17,117.83,102.29,409,75.8
1/27/10,132.88,60.4,107.62,101.73,233,82.78
2/25/10,51.04,69.4,137.1,98.53,247,142.47
2/26/10,92.2,70.67,135.09,98.83,992,59.46
2/27/10,282.3,78.01,118.68,98.58,462,71.44
2/28/10,366.48,81.2,106.07,98.47,301,68.43
3/1/10,417.88,83.18,92.46,98.29,248,79.42
3/13/10,192.6,98.6,77.32,96.09,243,71.29
3/14/10,205.2,100.35,75.31,95.72,1610,51.28
3/15/10,486,113.2,70.5,95.32,1650,49.27
3/16/10,776.2,126.04,65.09,95.05,1150,48.26
3/17/10,967.8,134.91,59.28,94.79,638,50.25
3/18/10,1058.2,139.68,54.07,94.49,464,54.24
3/19/10,1102.4,143.08,50.66,94.16,366,56.23
3/20/10,853.6,145.69,51.65,93.81,291,58.22
3/21/10,581.8,147.44,53.44,93.57,244,66.2
3/23/10,316.8,149.9,60.62,93.37,492,62.18
3/24/10,322.4,153.47,62.2,93.16,619,65.17
3/25/10,373,158.14,63.99,92.91,400,78.16
3/26/10,394.8,161.02,67.98,92.79,314,81.15
3/27/10,408.8,163.19,70.97,92.68,243,81.14
3/29/10,356,165.81,77.75,92.54,281,78.12
3/30/10,288.4,167.64,80.34,92.42,1000,52.11
3/31/10,408.4,175.48,75.13,92.08,1300,47.09
4/1/10,605.6,185.82,68.32,91.7,697,58.08
4/2/10,696.4,191.14,63.71,91.38,470,65.07
4/3/10,749.6,194.18,60.09,91.24,361,69.06
4/4/10,765.6,196.25,58.28,91.16,281,73.05
4/5/10,621.8,197.86,62.47,91.08,226,79.04
12/14/10,61.1,17.89,115.5,178.31,224,63.27
3/7/11,83.8,41.46,141.8,130.78,1180,39.36
3/8/11,305.96,51.12,110.18,129.92,669,54.35
3/9/11,426.5,56.47,93.37,129.14,386,55.34
3/10/11,491.18,59.43,78.56,128.33,282,65.33
3/11/11,534.2,61.54,65.55,127.62,444,58.32
3/12/11,592.2,65.05,54.54,126.78,519,49.31
3/13/11,460,69.23,56.53,125.84,374,53.3
3/14/11,401,72.22,56.32,124.94,311,59.29
3/15/11,386,74.69,57.11,124.07,268,65.28
3/16/11,383.2,76.8,57.1,123.26,296,66.26
3/17/11,353.6,79.08,58.69,122.43,389,61.25
3/18/11,327.6,81.84,61.08,121.9,408,59.24
3/19/11,334.4,84.88,62.26,121.37,434,55.23
3/20/11,359,88.25,61.45,120.75,331,59.22
3/21/11,371.6,90.8,60.24,120.09,276,67.21
3/22/11,367.6,92.93,60.43,119.41,250,68.2
3/23/11,339.8,94.83,61.82,118.69,227,70.19
4/17/11,122.02,113.39,96.15,109.76,561,56.91
4/18/11,218.2,117.48,85.94,109.64,467,58.9
4/19/11,289,120.86,78.13,109.52,301,67.89
4/20/11,316.6,122.88,73.51,109.45,256,69.88
8/28/11,22.28,50.09,161.49,119.67,265,85.46
8/29/11,71.06,51.33,147.88,119.71,368,57.45
9/8/11,75.54,55.27,95.57,118.96,632,54.34
9/9/11,186.62,59.99,87.96,118.57,537,44.33
9/10/11,280.6,63.96,77.75,118.1,277,55.32
11/24/11,121.68,98.9,66.73,95.22,242,50.5
11/30/11,159.4,106.87,58.86,90.14,280,50.43
12/1/11,173.8,109.11,58.45,89.21,280,51.42
12/8/11,156.4,119.02,58.38,82.33,522,40.34
12/9/11,225.6,122.91,54.96,81.4,422,41.33
12/10/11,278.6,126.15,51.55,80.37,272,45.32
3/13/13,66.2,33.98,189.33,164.04,294,113.3
3/14/13,112.56,36.3,184.52,163.66,292,92.29
4/2/13,129.38,54.44,94.91,154.9,235,69.08
5/24/13,47.68,81.41,127.74,126.94,399,67.51
5/25/13,118.64,84.35,116.73,126.87,325,61.5
6/8/13,53.78,90.58,97.58,124.38,246,63.35
6/11/13,148.62,94.79,78.55,123.85,401,56.31
6/12/13,220.76,97.71,69.73,123.39,486,52.3
6/13/13,306.4,101.34,60.52,122.2,323,59.29
6/14/13,321.8,103.65,59.71,121.07,754,44.28
6/15/13,429.6,109.59,55.9,119.89,556,50.27
6/16/13,504,113.89,52.49,118.86,330,61.26
6/17/13,489.8,116.33,53.48,117.74,257,68.25
6/18/13,444,118.17,56.67,116.98,232,67.24
6/19/13,425.8,119.82,58.26,116.4,225,67.23
3/30/14,63.6,32.54,120.35,192.31,585,54.12
3/31/14,166.54,37.24,108.54,191.49,937,39.11
4/1/14,341.04,44.89,92.33,190.36,543,55.1
4/2/14,438.18,49.26,79.52,189.14,370,50.08
4/3/14,500.98,52.2,64.31,187.91,294,50.07
4/4/14,545.8,54.52,49.7,186.69,242,52.06
4/5/14,477.2,56.41,49.28,185.48,226,58.05
5/1/14,95.9,78.61,115.4,163.4,250,93.77
5/2/14,130,80.47,108.59,162.79,298,80.76
5/3/14,167.8,82.75,100.78,162.1,231,85.75
12/10/14,114.64,20.19,122.36,169.41,521,69.33
12/11/14,211.28,24.48,103.15,168.57,339,71.32
12/12/14,266.8,27.13,83.54,167.76,229,74.3
4/4/15,141.4,83.74,115.5,128.43,467,82.07
4/5/15,209,87.32,107.89,127.74,389,84.06
4/6/15,263.4,90.05,100.48,127.02,250,86.05
4/7/15,289.4,90.91,93.47,126.85,238,89.04
4/8/15,311.4,91.78,88.06,126.92,236,84.02
4/9/15,316,92.14,85.05,126.88,267,91.01
4/10/15,276,90.02,86.84,127.06,263,92
4/11/15,250.8,89.39,88.42,127.23,320,78.99
4/12/15,264.8,90.14,87.01,127.27,308,72.98
4/13/15,278.8,91.29,83.8,127.23,262,72.97
4/14/15,284,92.33,81.59,127.15,234,88.96
4/21/15,142.6,95.21,105.51,127.75,290,93.88
4/22/15,167.2,96.93,104.5,127.76,253,91.87
2/26/17,47.88,28,276.31,286.34,230,102.47
4/4/17,181.4,49.55,130.1,255.81,358,109.07
4/5/17,215.4,52.32,130.69,254.72,448,95.06
4/6/17,273.2,55.84,126.28,253.33,425,109.05
4/7/17,319.6,59.18,121.87,252.05,592,92.04
4/8/17,404.2,63.92,108.06,250.4,391,101.02
4/9/17,442.8,66.99,101.25,248.95,282,102.01
5/14/17,83.06,87.31,165.46,201.2,236,137.63
5/15/17,116.54,88.94,166.65,199.81,238,118.62
5/26/17,60.12,95.24,143.73,181.83,338,88.5
5/27/17,114.8,97.7,133.12,179.34,277,82.49
10/30/17,47.72,11.81,186.21,247.43,237,68.78
1/13/18,53.34,23.6,184.99,211.16,524,87.96
2/11/18,74.4,46.92,139.48,186.95,248,187.64
2/12/18,106.8,48.97,147.66,186.65,407,131.63
2/26/18,184.8,67.58,100.71,173.01,238,101.48
3/2/18,180.6,70.1,106.67,172.14,226,112.44
3/3/18,188.2,71.59,108.66,171.78,478,100.42
3/4/18,236.2,75.24,108.45,171.28,299,114.41
4/17/18,121.3,113.9,146.76,143.01,521,120.93
4/18/18,203.7,118.08,142.35,142.06,409,129.92
4/19/18,264.3,121.31,139.14,141.26,280,131.91
4/20/18,301.52,123.45,135.73,140.52,224,133.9
11/8/18,382.2,55.34,0,167.08,247,80.69
11/10/18,248.4,58.88,84.18,164.31,355,70.67
11/11/18,275.4,61.77,79.68,162.78,282,71.66
11/13/18,256.4,65.7,77.27,159.95,355,61.63
11/14/18,278,68.59,73.46,158.41,433,59.62
11/15/18,325.8,71.9,67.84,156.89,270,65.61
11/16/18,308.8,73.74,66.83,155.51,290,71.6
11/17/18,310.4,75.99,66.82,154.26,257,80.59
11/20/18,249.8,81.42,76.79,151.17,280,95.56
11/21/18,251.8,83.63,82.78,150.39,256,88.55
11/27/18,164.4,91.9,102.71,146.49,628,60.48
11/28/18,250.8,97.06,94.5,145.39,467,67.47
11/29/18,314,100.9,87.69,144.4,313,74.46
11/30/18,349,103.43,82.68,143.53,237,76.45
12/2/18,368.8,106.93,71.26,141.9,284,73.43
12/3/18,300,109.22,73.85,141.08,372,63.41
12/4/18,281,112.21,73.04,140.15,281,68.4
12/22/18,137.6,127.96,91.04,131.27,455,55.21
12/23/18,200.8,131.58,83.63,130.53,296,60.2
3/16/19,74.16,148.38,199.72,109.04,417,104.29
3/17/19,145.56,149.44,175.71,109.4,302,102.28
3/23/19,162.8,146.9,107.64,110.59,243,98.21
4/15/19,150.2,134.24,109.39,116.71,547,83.96
4/16/19,230.4,138.03,104.18,116.54,533,80.95
4/17/19,311.4,141.31,97.97,116.42,291,92.94
4/23/19,201.2,141.29,101.7,117.77,503,74.87
4/24/19,259.8,143.75,95.89,117.81,375,83.86
4/25/19,299,145.49,91.48,117.93,261,96.85
4/26/19,311.8,146.5,90.47,118.17,240,99.84
4/27/19,318.6,147.49,90.46,118.43,617,68.83
4/28/19,399.2,151.55,84.85,118.26,404,78.82
4/29/19,379.4,153.48,85.64,118.19,283,84.81
4/30/19,361,154.6,85.83,118.22,239,87.8
12/10/19,34.34,15.93,132.98,215.13,294,80.34
12/11/19,87.1,18.32,120.97,213.84,384,23.33
12/14/19,216.64,24.31,60.13,208.67,464,55.3
12/15/19,299.6,28.12,45.32,207.1,466,58.29
12/16/19,334,31.95,40.91,205.56,256,67.28
4/4/20,164.6,108.86,134.71,97.74,285,123.07
4/5/20,181.6,110.99,129.3,97.68,228,103.06
4/14/20,157,105.85,103.2,99.76,459,74.96
4/15/20,221.6,107.54,96.79,99.82,289,69.95
5/1/20,159.4,117.16,91.81,99.26,289,89.78
5/2/20,192.6,118.71,90,99.17,288,84.77
12/25/20,27.96,14.43,367.81,243.1,487,263.17
12/26/20,119.84,18.46,367.2,243.55,644,91.16
12/27/20,243,23.79,306.59,242.83,304,106.15
5/31/21,73.68,61.31,174.69,147.59,233,83.46
7/20/21,177.14,72.89,94.96,139.66,238,79.91
