datetime,runoff_5,runoff_120,sc_5,sc_120,runoff,sc
4/5/05,54.46,20.02,126.48,143.39,38.4,125.66
10/15/05,7.85,1.24,145.92,166.36,103,140.3
10/16/05,27.5,2.07,143.12,165.79,78.8,126.29
10/17/05,42.52,2.7,140.31,164.99,39,116.29
10/25/05,17.16,3.97,124.05,159.14,41.6,120.23
10/26/05,22.3,4.31,123.44,158.54,65.8,113.22
11/22/05,9.37,7.39,131.25,148.68,40.8,121.03
11/23/05,15.39,7.73,129.05,148.37,52.5,111.03
12/27/05,14.45,12.38,144.01,141.96,42.2,129.79
1/15/06,19.42,15.63,138.07,136.36,48.5,130.65
1/19/06,33,16.78,130.85,135.16,55,128.62
2/4/06,26.06,20.23,133.93,130.61,47.4,126.51
2/5/06,29.96,20.62,132.53,130.26,70.8,118.51
2/6/06,38.92,21.21,129.72,129.84,52.8,122.5
5/14/06,15.08,13.98,151.24,141.22,64.2,129.81
5/15/06,26.36,14.3,145.83,141.18,58.3,129.81
5/16/06,35.98,14.38,141.02,141.17,47.2,126.8
5/17/06,43.38,14.5,135.61,141.18,45.4,119.79
6/4/06,9.12,13.38,126.89,139.19,47.2,121.67
6/7/06,23.62,12.74,124.67,139.19,78.7,99.65
6/8/06,37.94,13.11,118.46,138.98,89.6,81.64
6/9/06,52.6,13.63,109.65,138.62,49,74.63
6/10/06,52.96,13.84,100.25,138.2,54.2,74.62
6/11/06,57.88,14.11,90.84,137.77,43.4,75.62
6/25/06,14.26,14.46,103.54,133.52,95.8,79.52
6/26/06,31.62,15.18,99.33,133.1,65.4,76.51
10/29/06,12.07,3.58,125.65,117.33,40.5,104.63
11/9/06,5.74,3.59,130.98,119.63,38.6,112.55
11/17/06,13.94,4.47,129.92,120.93,46.5,123.5
11/18/06,20.82,4.82,128.31,121.03,38.7,111.49
11/24/06,17.8,5.71,121.87,121.14,119,85.45
11/25/06,36.94,6.68,114.66,120.88,50.9,87.44
3/2/07,5.28,12.87,172.78,115.38,73.4,133.76
3/3/07,18.9,13.43,162.97,115.39,58.5,92.75
4/5/07,17.56,13.12,116.74,116.69,50.4,117.52
4/16/07,21.6,14.37,115.86,118.37,130,89.44
4/17/07,44.8,15.38,110.26,118.24,80.3,82.43
4/18/07,57.44,15.98,103.65,118.09,57.2,81.43
4/19/07,62.86,16.39,96.64,117.89,43.9,82.42
4/28/07,21.74,17.48,99.18,117.12,40.4,92.36
4/22/09,14.57,14.72,126.87,122.63,42.1,110.25
7/24/09,2.67,9.39,132.02,126.29,68.8,96.6
11/15/09,8.03,4.74,160.41,146.77,46.7,136.79
12/27/09,10.9,8.94,111.92,144.5,44,106.5
12/28/09,17.26,9.27,110.91,144.19,56.4,93.49
1/26/10,16.86,12.73,116.51,131.42,90.3,89.29
2/24/10,6.85,14.38,109.3,120.37,50.5,110.08
2/25/10,15.61,14.72,109.7,120.13,91.7,91.07
2/26/10,32.6,15.41,106.29,119.68,127,77.07
2/27/10,56.6,16.36,100.08,119.06,53.7,77.06
3/14/10,12.56,18.31,95.38,109.36,159,76.95
3/15/10,41.92,19.41,91.97,108.74,132,68.95
3/16/10,66.08,20.13,86.76,108.18,81.1,68.94
3/17/10,80.2,20.61,81.35,107.48,51,72.93
3/18/10,88.38,20.92,76.55,106.72,38.6,76.93
3/23/10,28.84,21.61,85.91,104.32,95.6,83.89
3/24/10,40.24,22.33,87.31,103.88,137,68.88
3/25/10,61.26,23.37,84.7,103.31,58.3,72.88
3/26/10,67.52,23.77,81.89,102.79,45.6,77.87
3/29/10,61.46,24.38,75.47,101.34,117,74.85
3/30/10,57.46,25.24,76.66,100.87,404,40.84
3/31/10,126.6,28.51,70.26,100.14,169,25.83
4/1/10,151.28,29.81,59.85,99.28,98.6,36.83
4/2/10,163.62,30.54,51.44,98.52,71.5,45.82
4/3/10,172.02,30.84,44.83,97.9,60.8,54.81
4/4/10,160.78,31.03,40.83,97.48,57.3,56.81
4/5/10,91.44,31.32,44.02,97.06,42.6,60.8
4/6/10,66.16,31.48,51.01,96.64,41.1,68.79
4/9/10,42.74,32,66.99,95.73,42.4,77.77
4/10/10,39.76,32.1,71.19,95.47,62.7,78.76
4/11/10,43.78,32.43,74.78,95.21,46.8,72.76
5/19/10,17.18,35.16,99.11,88.98,85.4,94.49
5/20/10,30.48,35.63,98.5,88.84,58.2,89.48
11/9/10,6.98,2.38,138.49,120.79,39.2,132.26
11/17/10,6.04,3.11,145.63,122.86,49.9,138.21
11/18/10,14.23,3.52,144.82,123.11,49.5,125.2
12/13/10,6.01,5.24,139.25,128.37,169,96.02
12/14/10,39.22,6.65,130.84,128.21,55.2,108.02
2/26/11,16.26,11.73,146.12,123.94,81,123.5
2/27/11,29.4,12.39,141.51,123.73,41.5,127.49
3/1/11,39.94,12.99,132.5,123.39,53.5,134.48
3/6/11,32.5,14.21,133.66,122.98,45.1,127.44
3/7/11,30.82,14.52,132.25,122.88,161,104.43
3/8/11,55.62,15.81,126.25,122.62,80.7,86.43
3/9/11,65.86,16.4,116.64,122.22,42.6,85.42
3/11/11,72.22,16.43,98.23,121.46,46.5,89.41
3/12/11,72.5,16.69,90.62,121.06,52,93.4
4/17/11,19.11,16.72,131.57,116.66,69.3,116.14
8/28/11,2.63,3.93,157.83,136.11,61.6,144.21
8/29/11,14.32,4.4,155.22,136.27,81.7,134.2
9/8/11,7.24,5.46,169.15,139.6,75,139.13
9/9/11,21.16,6.05,162.14,139.72,66.2,141.12
10/20/11,15.71,8.01,131.46,142.74,111,110.83
10/21/11,32.41,8.91,128.25,142.49,55.2,117.83
10/28/11,14.7,9.72,111.6,141.05,42.2,105.78
10/30/11,23.22,10.29,106.19,140.34,63.4,93.76
10/31/11,33.28,10.81,102.58,139.93,49.3,97.76
11/17/11,14.72,13.37,102.26,134.52,40,102.64
11/23/11,20.96,14.54,100.22,132.4,65.2,96.6
11/24/11,27.08,15.07,100.01,132.02,60.7,86.59
11/30/11,20.88,16.43,94.37,129.56,41.3,94.55
12/8/11,19.9,18.02,90.71,126.32,239,65.49
12/9/11,64.12,19.99,85.5,125.78,75.6,63.48
12/10/11,76.1,20.6,80.3,125.24,43.6,68.48
1/13/12,10.56,20.68,88.26,104.15,38.9,77.24
4/23/12,1.89,8.36,113.15,99.33,134,94.52
4/24/12,28.3,9.37,109.74,99.49,68.6,97.52
5/10/12,8.11,9.68,95.83,101.31,59.2,84.4
12/27/12,13.59,3.1,108,118.6,78,104.78
12/28/12,22.87,3.74,107.79,118.49,75.4,96.77
2/27/13,18.94,8.61,124.36,114.53,88.6,124.34
2/28/13,34.72,9.17,125.16,114.52,148,98.33
3/1/13,62.56,10.23,120.55,114.34,55.9,93.33
3/13/13,17.3,12.31,102.86,111.69,50,114.24
6/8/13,9.27,12.55,135.85,126.89,232,99.63
6/9/13,54.61,14.44,127.84,126.82,48.9,117.62
6/11/13,65.33,14.91,119.23,126.92,70.1,92.61
6/12/13,78.5,15.44,110.22,126.78,100,83.6
6/13/13,94.12,16.2,100.82,126.52,39.2,84.59
6/14/13,55.56,16.43,97.81,126.08,175,69.59
6/15/13,80.78,17.8,88.2,125.56,84.4,70.58
6/16/13,93.74,18.43,80.19,125.11,40.3,72.57
3/13/14,6.06,5.96,167.69,145.23,39.4,156.67
3/30/14,11.6,8.12,141.17,148.44,157,119.55
3/31/14,40.7,9.37,136.97,148.56,108,110.55
4/1/14,60.04,10.24,130.96,148.59,57.5,98.54
4/8/14,31.14,12.1,120.31,148.57,39.8,131.49
4/16/14,17.94,13.3,148.85,149.46,96.7,133.43
4/17/14,33.58,14.06,146.65,149.38,50.3,131.43
5/1/14,15.74,15.57,145.75,149.64,73.5,131.33
5/2/14,27.34,16.14,143.14,149.61,58.9,127.32
11/27/14,6.39,0.88,145.67,159.44,49.9,142.85
12/7/14,9.34,2.3,191.2,160.83,40.4,178.78
12/9/14,14.75,2.68,184.78,161.11,84.4,167.76
12/10/14,29.67,3.38,179.58,161.18,117,144.76
12/11/14,51.63,4.36,170.57,161.07,42.7,155.75
3/15/15,12.84,10.08,211.91,169.69,42.6,211.09
3/16/15,20.35,10.43,214.5,170.27,39,203.08
3/27/15,15.42,12.12,189.82,175.16,118,161
3/28/15,35.78,12.69,184.42,175.34,68.4,143
3/29/15,46.76,13.06,174.61,175.3,43,140.99
4/4/15,28.8,13.95,146.77,173,41.5,146.95
4/7/15,33,14.35,142.55,171.67,44.7,136.92
4/8/15,36.82,14.67,140.74,171.31,50.9,141.92
4/9/15,40.32,14.39,140.13,171.05,62.9,140.91
4/10/15,44.6,13.94,138.92,171.01,61.9,138.9
4/11/15,49.74,14.1,138.52,170.84,60.6,148.9
4/12/15,56.2,14.41,141.51,170.89,39.3,149.89
4/21/15,14.21,15.17,165.05,172.62,84.8,151.83
4/22/15,27.65,15.82,162.84,172.77,46.2,150.82
1/10/16,3.48,2.79,242.79,198.07,41.5,218.97
1/11/16,10.86,3.14,238.18,198.24,89.3,185.96
1/17/16,20.98,4.75,189.54,197.63,39.1,163.92
2/17/16,5.28,7.4,177.92,190.96,49,195.7
2/25/16,9.22,8.43,160.46,189.09,69.5,146.64
2/26/16,21.14,9,155.46,188.7,46,148.64
4/7/16,18.82,12.86,163.37,177.68,49.2,176.35
4/8/16,26.68,13.24,165.76,177.53,104,146.34
4/9/16,42.1,14.08,162.75,177.13,43.1,146.33
10/22/16,1.09,0.83,189.57,186.25,40.5,155.95
1/24/17,8.55,8.38,135.91,174.65,51.3,141.29
1/25/17,16.43,8.81,136.3,174.23,61.4,122.28
4/1/17,23.66,12.39,153.24,151.47,96.5,138.82
4/2/17,39.46,12.95,150.23,151.27,68.4,126.81
4/4/17,48.22,13.55,140.42,150.66,43,130.8
4/5/17,52.08,13.82,135.61,150.39,50.1,124.79
4/6/17,58.12,14.16,130.4,150.07,41.4,126.78
4/7/17,47.1,14.43,128,149.79,65.6,120.78
5/6/17,13.9,16.09,143.19,143.67,80.4,116.57
5/7/17,28,16.66,137.59,143.52,41.5,119.57
5/14/17,16.5,17.09,129.14,142.79,59.6,128.52
5/15/17,24.34,17.48,129.13,142.77,55.2,114.51
6/7/17,14.03,17.97,138.57,141.93,47,121.35
6/17/17,8.26,18.54,142.3,141.02,56,115.28
10/30/17,3.74,2.15,165.55,162.4,113,122.33
1/13/18,5.98,5.31,164.22,160.27,144,118.8
1/14/18,34.14,6.5,154.01,159.86,51.6,111.79
1/24/18,14.86,7.99,128.34,156,61.7,101.72
2/12/18,21.62,11.04,144.61,148.54,61,129.59
2/26/18,23.46,13.7,129.11,143.49,41.1,134.49
3/2/18,27.1,13.26,135.48,143.08,77.7,126.46
3/3/18,36.08,13.86,133.87,142.86,146,97.45
3/4/18,57.06,15.03,126.47,142.41,57.3,101.45
3/8/18,58.82,16.15,103.24,140.85,40.1,107.42
4/16/18,10,19.33,148.16,137.99,40.8,147.14
4/17/18,15.98,19.62,147.96,137.94,71.2,121.14
4/26/18,13.34,20.76,132.29,136.27,43.5,124.07
9/26/18,2.47,1.86,167.42,160.44,66.7,140.99
10/12/18,5.96,3.37,166.3,161.91,46.3,147.88
11/7/18,22.13,5.83,118.52,156.82,42.5,103.7
11/10/18,22.24,6.45,106.9,155.3,89.1,85.68
11/13/18,34.22,7.59,90.88,153.25,74.6,78.66
11/14/18,45.26,8.21,86.47,152.53,66.8,65.65
11/27/18,18.24,10.74,89.58,144.06,82.7,76.56
12/22/18,14.08,13.43,91.4,129.41,77.1,70.38
3/16/19,18.44,18.27,140.61,103.64,50.3,121.79
3/22/19,21.52,18.44,116.57,106.07,40.7,111.75
3/23/19,22.78,18.67,114.56,106.36,42.4,104.74
4/23/19,16.64,17.91,117.14,115.81,52.4,106.52
4/27/19,28.88,18.55,108.72,117.14,109,90.49
4/28/19,46.5,19.36,104.11,116.84,55.1,92.49
10/17/19,0.13,2.04,151.9,137.54,48,119.28
11/25/19,8.05,3.49,150.82,140.17,42.3,131
12/10/19,8.74,4.83,150.52,140.32,83.4,125.9
12/11/19,23.58,5.49,146.31,140.24,51.3,118.89
12/14/19,38.12,6.26,132.09,140.64,124,112.87
12/15/19,60.44,7.29,125.08,140.69,79.3,102.86
12/31/19,9.9,9.03,114.37,139.22,51.1,111.75
2/28/20,13.6,14.04,121.55,126.65,50,126.33
3/24/20,24.62,17.41,121.18,121.17,162,101.16
3/25/20,51.52,18.41,117.17,120.92,77.6,98.15
3/26/20,59.72,18.89,112.96,120.68,48.7,106.14
3/29/20,69.9,19.54,104.14,119.95,59.9,103.12
3/30/20,49.48,19.98,104.53,119.67,72.3,98.11
3/31/20,48.42,20.52,104.53,119.39,53.4,97.11
4/1/20,49.36,20.88,102.72,119.08,40,98.1
4/3/20,51.62,21.28,99.51,118.4,49.1,99.09
4/4/20,49.46,21.61,98.7,118,65.3,97.08
4/5/20,48.06,22.09,98.49,117.54,46.6,93.07
4/9/20,40.46,22.31,97.46,115.97,40.5,102.04
4/10/20,35.5,22.22,98.46,115.83,82.8,92.04
4/11/20,42.74,22.69,98.25,115.48,65,84.03
4/12/20,48.7,23.09,95.64,115.06,44.9,88.02
4/13/20,51.94,22.43,93.24,114.86,117,88.02
4/14/20,70.04,22.75,90.83,114.73,188,59.01
4/15/20,99.54,24.05,82.22,114.37,51.4,66
4/22/20,32.08,25.19,75.77,111.64,46.9,77.95
4/27/20,30.06,26.08,77.14,109.99,41.6,79.92
4/28/20,29,26.36,77.53,109.72,44.4,76.91
5/1/20,32.9,26.38,78.51,108.91,68.8,74.89
5/2/20,42.1,26.8,77.7,108.63,51.4,69.88
11/25/20,7.14,0.86,129.84,128.5,42.4,118.42
11/29/20,20,1.5,119.42,128.04,39.4,126.4
12/1/20,19.82,2.03,122.4,128.04,212,118.38
12/2/20,58.52,3.8,123.2,127.94,94.4,131.37
12/3/20,75.55,4.58,125.79,127.97,52.4,134.37
12/5/20,83.58,5.3,128.77,128.06,134,124.35
12/6/20,105.44,6.42,127.57,128.07,293,99.35
12/7/20,121.64,8.86,123.76,127.81,119,103.34
12/8/20,126.56,9.85,118.15,127.58,74.6,104.33
12/9/20,131,10.47,112.15,127.34,56.8,104.32
12/10/20,135.48,10.94,107.14,127.11,48.4,103.32
12/11/20,118.36,11.35,102.93,126.86,40.7,101.31
12/12/20,67.9,11.68,103.32,126.6,42.8,100.3
12/13/20,52.66,12.04,102.72,126.32,61,95.3
12/14/20,49.94,12.55,100.91,126,60.9,97.29
12/15/20,50.76,13.05,99.5,125.72,58.8,106.28
12/16/20,52.84,13.54,100.1,125.54,51.5,105.28
12/17/20,55,13.97,100.89,125.34,57.1,100.27
12/18/20,57.86,14.45,100.88,125.08,55,98.26
12/19/20,56.66,14.9,101.48,124.79,47,99.25
12/20/20,53.88,15.29,101.87,124.5,42,101.25
12/21/20,50.52,15.64,100.86,124.23,40.4,101.24
12/22/20,48.3,15.98,100.05,123.99,39.9,101.23
12/23/20,44.86,16.31,100.25,123.72,38.8,100.23
12/24/20,41.62,16.63,100.64,123.43,39,102.22
12/25/20,40.02,16.96,101.23,123.18,299,92.21
12/26/20,91.42,19.45,99.43,122.82,138,92.2
12/27/20,110.94,20.6,97.62,122.47,52.7,89.2
1/16/21,6.84,23.28,95.68,115.68,54,98.06
1/17/21,16.15,23.73,96.27,115.38,57,99.05
3/29/21,10.77,29.55,116.97,107,78,111.55
4/1/21,30.99,28.33,114.35,106.67,56.3,107.53
4/16/21,8.85,20.04,117.04,107.18,72.1,112.42
4/17/21,21.71,20.17,116.44,107.28,127,102.42
4/18/21,44.29,20.77,113.63,107.32,73.9,109.41
4/19/21,57.3,20.99,112.42,107.4,40.3,114.4
5/4/21,20.1,16.96,114.72,110.07,81,108.3
5/5/21,32.64,17.5,113.51,110.2,70.5,105.29
5/6/21,41.72,17.97,111.7,110.3,54.2,108.28
5/10/21,38.12,18.63,109.28,110.82,82,107.25
5/11/21,40.42,19.24,109.67,110.92,65.4,102.25
5/29/21,5.05,19.14,114.34,112.19,155,102.12
5/30/21,35.27,20.38,111.93,112.14,104,91.11
5/31/21,55.38,21.19,107.13,111.98,114,99.11
6/1/21,77.48,22.09,103.92,111.88,61.2,103.1
7/9/21,9.03,20.69,108.65,111.42,282,89.83
7/10/21,62.77,22.96,106.05,111.3,245,84.82
7/11/21,110.16,24.92,102.04,111.19,54.8,83.82
7/12/21,120.09,25.17,96.83,110.97,62.9,79.81
7/13/21,131.52,25.64,90.02,110.72,60,74.8
