datetime,runoff_5,runoff_120,sc_5,sc_120,runoff,sc
4/16/07,2.73,1.55,235.86,237.49,11.7,175.01
4/17/07,4.69,1.64,221.44,236.97,8.69,189.99
4/18/07,5.87,1.71,211.02,236.56,7.02,195.97
4/19/07,6.7,1.76,204.81,236.19,5.13,203.95
4/20/07,7.25,1.79,198.79,235.86,3.94,213.94
5/19/07,1.7,1.96,174.29,227.07,4.48,171.44
5/20/07,2.38,1.98,171.47,226.25,3.95,179.42
2/2/08,1.17,0.66,399.83,327.48,3.8,310.98
2/7/08,2.7,0.77,314.35,328.77,6.67,278.89
2/8/08,3.28,0.83,307.93,328.66,4.29,325.88
2/9/08,3.67,0.86,310.31,328.95,3.69,341.86
2/10/08,4.05,0.89,313.89,329.6,3.56,373.84
2/13/08,3.41,0.97,356.84,329.38,7.15,431.79
2/14/08,3.98,1.03,378.02,327.31,7.19,297.77
2/15/08,4.68,1.08,369.21,327.03,4.82,316.76
2/16/08,4.94,1.12,357.79,327.04,3.82,332.74
2/18/08,5.24,1.18,343.36,328.05,7.5,280.7
2/19/08,5.31,1.24,313.14,327.8,5.99,297.69
2/20/08,5.07,1.29,313.12,327.69,4.6,317.67
2/21/08,5.03,1.33,313.3,327.74,3.78,322.65
2/22/08,5.02,1.36,311.29,327.88,3.44,318.64
3/5/08,2.22,1.61,339.88,331.62,5.35,304.43
3/6/08,2.88,1.65,333.46,332,3.96,320.41
3/7/08,3.25,1.68,326.25,332.24,3.46,318.39
3/8/08,3.55,1.71,320.43,332.39,7.6,271.38
3/9/08,4.7,1.77,308.01,332.16,7.46,286.36
3/10/08,5.57,1.83,300.19,332.08,5.25,315.34
3/11/08,5.55,1.87,302.38,332.25,4.42,317.33
3/12/08,5.64,1.91,301.76,332.45,4.11,316.31
3/13/08,5.77,1.94,301.34,332.86,3.66,317.29
4/29/08,1.14,2.5,317.13,337.65,3.96,252.48
7/24/08,0.88,1.11,290.65,303.71,8.61,140
7/25/08,2.58,1.17,245.04,302.18,4.38,166.98
9/7/08,0.61,0.95,308.08,288.9,4.95,189.23
9/28/08,1.43,1.02,238.12,279.75,3.63,174.86
12/12/08,1.45,1.09,266.83,266.79,17,139.57
12/13/08,4.61,1.22,239.81,265.78,7.56,206.56
12/14/08,5.92,1.28,224.19,265.34,5.04,227.54
12/15/08,6.73,1.31,211.17,265.12,4.34,238.52
12/16/08,7.28,1.34,207.56,264.92,3.64,236.5
12/17/08,7.52,1.36,209.74,264.65,3.42,240.49
12/25/08,2.26,1.49,239.8,261.58,3.73,309.35
12/28/08,2.88,1.56,257.35,260.89,4.39,217.3
12/29/08,3.35,1.6,252.33,260.39,4.11,220.28
12/30/08,3.72,1.63,243.12,259.88,3.47,227.26
4/7/09,2.29,2.26,251.63,259.69,3.51,228.58
7/2/09,0.89,1.5,252.55,260.07,3.8,188.1
7/24/09,0.7,1.31,245.57,254.82,4.53,149.72
11/14/09,0.55,0.78,245.82,250.41,4.48,167.77
12/3/09,1.36,0.84,214.5,248.19,3.9,163.44
1/25/10,1.09,1.43,235.78,230.18,6.25,186.53
1/26/10,2.06,1.48,223.17,229.56,6.81,124.52
1/27/10,3.18,1.54,201.15,228.44,4.24,160.5
2/24/10,0.86,1.58,218.67,220.54,6.78,150.02
2/25/10,2.04,1.63,204.05,219.92,9.17,125
2/26/10,3.7,1.69,184.83,219.31,13.6,114.98
2/27/10,6.25,1.79,164.22,218.68,6.82,150.96
2/28/10,7.44,1.83,151.4,218.23,5.33,158.95
3/1/10,8.34,1.87,139.98,217.75,5.05,154.93
3/2/10,7.99,1.9,140.96,217.17,4.23,157.91
3/3/10,7.01,1.93,147.55,216.6,3.67,164.9
3/14/10,2.35,2.12,148.56,207.86,30.7,77.71
3/15/10,8.01,2.34,135.94,207.11,37.2,83.69
3/16/10,15,2.62,123.72,206.49,19.1,124.67
3/17/10,18.38,2.76,118.71,206.06,11,145.65
3/18/10,20.16,2.84,116.89,205.67,8.26,154.64
3/19/10,21.25,2.9,117.27,205.24,6.43,161.62
3/20/10,16.4,2.94,134.05,204.8,5.09,167.6
3/21/10,9.98,2.97,150.84,204.47,4.08,173.59
3/23/10,5.42,3.01,168.6,203.83,8.62,136.55
3/24/10,5.49,3.07,164.99,203.1,6.57,147.53
3/25/10,5.52,3.12,162.17,202.43,5.24,158.52
3/26/10,5.55,3.15,160.35,201.7,4.27,166.5
3/27/10,5.59,3.18,158.93,201.17,3.84,167.48
3/29/10,4.62,3.21,162.5,200.55,6.29,149.45
3/30/10,4.56,3.25,162.88,200.02,24.3,89.43
3/31/10,8.37,3.44,149.07,198.98,21.8,99.41
4/1/10,11.88,3.62,135.65,198,11.6,125.4
4/2/10,13.43,3.7,127.23,197.2,7.59,136.38
4/3/10,14.32,3.73,120.01,196.97,6.28,139.36
4/4/10,14.31,3.76,118,196.65,4.84,144.34
4/5/10,10.42,3.78,128.98,196.24,3.82,149.33
12/13/10,0.77,0.45,228.04,223.1,5.57,144.99
2/25/11,1.51,1.01,228.37,222.29,3.83,201.72
2/26/11,1.93,1.04,221.15,222.08,3.64,214.7
2/28/11,2.59,1.09,216.32,221.84,3.53,265.66
3/6/11,2.8,1.21,216.21,221.79,4.31,201.56
3/7/11,2.98,1.24,213.19,221.83,13.3,160.54
3/8/11,5.05,1.35,202.38,221.43,7.31,189.53
3/9/11,5.98,1.4,196.96,221.47,5.23,199.51
3/10/11,6.54,1.43,193.34,221.55,4.51,203.49
3/11/11,6.93,1.46,190.93,221.63,6.43,192.47
3/12/11,7.36,1.5,189.11,221.5,5.49,191.46
3/13/11,5.79,1.55,195.29,221.27,4.5,198.44
3/14/11,5.23,1.58,197.07,221.11,3.93,203.42
3/15/11,4.97,1.61,197.86,220.99,3.5,208.41
3/16/11,4.77,1.63,198.84,220.96,4.05,202.39
3/17/11,4.29,1.66,200.82,220.89,3.73,200.37
4/17/11,1.93,1.89,221.49,225.95,4.65,183.84
8/10/11,0.25,0.76,233.31,242.51,4.74,139.86
8/28/11,0.63,0.57,240.6,240.85,11.7,127.55
8/29/11,2.88,0.66,221.18,239.96,4.25,151.53
9/8/11,1.4,0.71,214.41,238.45,5.62,156.36
10/20/11,1.91,1.04,192.69,227.05,6.74,156.63
10/30/11,2.45,1.21,209.31,225.91,3.52,213.46
11/23/11,1.41,1.59,213.7,216.74,5,146.05
11/30/11,2.03,1.74,198.18,211.71,3.68,160.93
12/8/11,2.15,1.89,197.04,207.76,8.38,126.79
12/9/11,3.44,1.92,183.23,207.65,3.98,160.77
4/23/12,0.29,0.94,232.08,206.87,5.74,130.43
8/16/12,0.46,0.63,206.5,211.18,4.49,109.45
10/30/12,0.98,0.4,197.81,216.1,6.57,121.16
10/31/12,2.21,0.45,180.8,215.25,3.79,139.14
12/27/12,1.49,0.78,182.21,201.96,10.6,149.16
12/28/12,3.21,0.87,178.2,201.35,5.98,127.15
12/29/12,4.1,0.91,167.78,200.5,4.02,139.13
12/30/12,4.63,0.95,158.96,199.75,3.62,160.11
2/27/13,1.61,1.46,258.35,199.17,6.62,206.1
2/28/13,2.72,1.46,255.13,199.88,6.57,151.08
3/1/13,3.82,1.48,240.71,199.98,4.05,165.06
3/2/13,4.25,1.49,209.5,199.99,3.5,170.04
3/12/13,2.68,1.63,199.12,199.6,3.56,184.87
3/13/13,2.84,1.65,187.91,199.54,4.46,169.85
6/8/13,0.82,1.47,211.21,211.02,7.96,99.36
6/11/13,3.07,1.56,157.76,209.07,5.52,110.31
6/12/13,4.09,1.59,133.94,207.85,4.31,125.29
6/13/13,4.5,1.62,124.32,206.3,3.51,142.27
6/14/13,3.61,1.64,132.91,205.52,9.91,72.25
6/15/13,5.08,1.71,120.89,204.24,5.05,83.24
6/16/13,5.66,1.75,106.67,203.12,3.85,96.22
6/18/13,5.11,1.79,99.44,200.93,3.77,102.18
6/19/13,5.17,1.81,91.42,199.82,3.61,106.17
3/13/14,1.28,0.89,221.82,261.16,3.51,301.57
3/30/14,1.86,1.19,278.13,270.57,11.1,211.28
3/31/14,3.7,1.28,262.31,270.85,11.5,219.26
4/1/14,5.64,1.37,250.9,271.2,6.52,264.24
4/2/14,6.62,1.43,250.08,271.89,4.78,280.23
4/3/14,7.22,1.46,251.06,272.62,4.04,296.21
4/4/14,7.59,1.49,254.24,273.42,3.61,305.19
4/5/14,6.09,1.52,273.03,274.28,3.75,298.18
4/16/14,2.15,1.73,306.04,277.98,4.25,265.99
7/16/14,0.19,1.6,310.87,290.66,3.6,208.42
10/23/14,0.27,0.33,249.37,277.56,3.93,155.71
12/9/14,2.1,0.54,237.36,263.34,12.9,261.91
12/10/14,4.34,0.65,240.54,263.05,12.6,169.89
12/11/14,6.56,0.75,224.32,261.97,6.49,209.87
12/12/14,7.4,0.8,220.91,262.27,4.88,231.85
12/13/14,7.77,0.84,223.69,263.05,4.17,238.84
12/14/14,8.21,0.87,222.47,263.4,3.65,245.82
3/27/15,1.83,1.74,347.7,295.95,5.06,273.05
4/3/15,2.83,1.85,310.78,297.81,3.74,281.93
4/4/15,3.01,1.86,304.36,298.11,4.75,267.91
4/5/15,3.4,1.89,294.94,298.25,3.78,280.89
4/21/15,1.8,1.64,319.07,307.4,3.46,282.62
9/30/15,0.06,0.37,325.68,304.59,3.83,170.83
2/25/16,2.1,0.98,290.53,292.81,3.8,257.28
4/7/16,1.6,1.43,330.81,298.51,3.45,301.56
4/8/16,2.01,1.46,333.99,298.7,3.71,251.54
1/24/17,1.52,0.61,301.58,367.24,3.6,304.53
4/1/17,2.09,1.32,310.63,344.81,6.39,389.38
4/2/17,3.02,1.36,324.41,345.53,5.36,245.36
4/3/17,3.67,1.4,313.19,344.89,4.58,242.34
4/4/17,4.08,1.43,305.58,344.11,5.74,225.32
4/5/17,4.82,1.47,290.76,343.12,5.58,204.31
4/6/17,5.53,1.52,261.34,341.66,6.95,204.29
4/7/17,5.64,1.57,224.32,339.81,7.81,224.27
4/8/17,6.13,1.63,220.11,338.79,5.29,243.26
4/9/17,6.27,1.67,220.29,337.9,4.13,258.24
10/30/17,0.25,0.23,313.58,331.48,5.21,154.73
1/13/18,0.93,0.47,367.49,319.87,8.96,212.43
2/11/18,1.64,0.92,439.19,316.85,4.05,351.94
3/2/18,1.99,1.18,322.26,320.16,5.78,254.61
3/3/18,2.69,1.22,313.84,320.18,6.08,231.59
3/4/18,3.44,1.26,295.03,320.08,4.23,247.57
3/5/18,3.9,1.29,277.41,320.02,3.55,264.56
3/8/18,4.06,1.37,254.16,319.51,3.93,279.5
3/9/18,3.63,1.39,263.74,319.73,3.43,266.49
4/16/18,1.48,1.92,292.09,321.07,8.14,191.83
4/17/18,2.78,1.98,269.27,319.99,8.72,193.82
4/18/18,4.22,2.05,249.85,318.94,5.05,219.8
4/19/18,4.93,2.09,236.83,318.17,4.27,228.78
4/20/18,5.51,2.12,225.62,317.51,3.8,233.76
4/25/18,3.08,2.22,250.73,310.93,3.64,241.68
4/26/18,3.04,2.24,252.31,310.04,5.35,218.66
4/27/18,3.44,2.28,246.1,308.98,3.77,232.64
9/18/18,0.5,0.47,310.02,288.13,3.58,228.17
11/3/18,1.37,0.66,189.42,274.56,5.08,119.37
11/6/18,2.46,0.74,167.77,270.1,3.67,147.32
11/10/18,2.54,0.82,163.5,264.56,5.6,131.25
11/13/18,3.24,0.92,154.05,259.98,4.88,126.2
11/14/18,3.76,0.96,146.64,258.35,4.18,145.18
11/16/18,3.74,1,147,257.07,4.96,215.15
11/17/18,4.08,1.04,160.38,256.84,4.54,159.13
11/18/18,4.37,1.07,160.77,255.95,3.85,163.11
11/19/18,4.17,1.1,168.15,254.93,3.94,170.1
11/20/18,4.12,1.13,173.13,254,4.65,169.08
11/21/18,4.39,1.17,175.31,253.03,3.95,169.06
11/27/18,2.98,1.3,190.41,249.01,7.16,161.96
11/28/18,3.79,1.36,185.99,247.96,4.91,172.94
11/29/18,4.24,1.4,182.18,246.92,3.86,184.93
12/2/18,4.43,1.48,181.73,244.03,4.07,181.87
12/3/18,3.81,1.51,185.71,243.39,3.75,183.86
1/24/19,0.9,1.99,89.61,169.07,6.8,229.96
1/25/19,2.09,2.02,120.4,169.56,6.02,176.94
3/16/19,2.14,2.24,292.34,185.88,4.1,194.08
4/15/19,1.51,1.95,257.22,191.11,3.6,231.57
4/22/19,1.98,1.97,253.1,201.33,3.97,216.45
4/23/19,2.38,1.98,244.28,202.73,8.2,175.43
4/24/19,3.63,2.04,227.66,203.72,4.89,197.41
4/25/19,4.26,2.07,215.85,204.84,3.74,214.39
4/26/19,4.6,2.09,209.63,206.03,3.86,214.38
4/27/19,4.93,2.11,203.61,207.19,6.47,188.36
4/28/19,5.43,2.15,197.99,208.07,4.19,204.34
4/30/19,4.28,2.18,208.76,210.21,3.61,217.31
8/8/19,0.36,1.39,261.84,242.49,3.49,140.59
10/17/19,0.29,0.48,237.83,249.25,3.43,138.38
12/10/19,0.97,0.56,189.5,238.25,4.14,222.45
12/14/19,2.57,0.64,261.84,239.14,5.08,210.38
12/15/19,3.24,0.68,253.22,238.77,3.47,208.37
12/31/19,1.76,0.91,308.34,242.02,5.05,283.09
3/24/20,1.29,1.53,255.3,230.96,4.28,169.64
5/1/20,2.12,1.64,191.24,217.37,3.69,151.99
12/1/20,1.39,0.33,13.55,229.6,3.74,121.31
12/5/20,2.22,0.4,121.22,224.41,4.11,110.24
12/6/20,2.7,0.44,143.27,223.36,4.58,64.22
12/25/20,1.44,0.74,190.74,207.48,9.36,147.89
12/26/20,3.02,0.82,183.53,206.84,6.95,122.88
12/27/20,4.11,0.88,169.51,205.8,4.46,138.86
12/28/20,4.72,0.91,159.49,205.09,3.76,149.84
1/16/21,1.48,1.24,181.57,193.83,4.46,125.51
5/29/21,0.64,1.24,215.28,208.28,3.79,133.22
7/2/21,0.34,1.14,305.29,208.51,4.06,123.64
7/4/21,1.51,1.16,240.66,207.32,3.6,126.61
7/9/21,1.89,1.19,160.77,205.64,8.6,104.52
7/10/21,2.89,1.25,156.35,204.96,6.94,103.5
7/11/21,3.88,1.29,145.54,204.26,4.02,134.48
7/12/21,4.38,1.32,139.32,203.76,4.88,129.47
7/13/21,5.14,1.35,129.1,203.19,4.09,146.45
8/19/21,0.4,1.42,237.26,200.47,6.29,66.81
