datetime,year,rainfall,runoff
1981-01-01,1981,1.8960000077883403,42.0
1981-01-02,1981,2.060000022252401,41.0
1981-01-03,1981,0.7093333303928375,40.0
1981-01-04,1981,0.0,40.0
1981-01-05,1981,0.06266666805216421,40.0
1981-01-06,1981,0.0,40.0
1981-01-07,1981,3.090999960899353,40.0
1981-01-08,1981,0.0,40.0
1981-01-09,1981,0.7796666622161865,40.0
1981-01-10,1981,0.0,40.0
1981-01-11,1981,0.0,40.0
1981-01-12,1981,1.1839999953905742,40.0
1981-01-13,1981,0.0,40.0
1981-01-14,1981,0.0,40.0
1981-01-15,1981,0.0,39.0
1981-01-16,1981,4.349500020345052,39.0
1981-01-17,1981,0.0,39.0
1981-01-18,1981,0.0,36.0
1981-01-19,1981,0.0,38.0
1981-01-20,1981,0.0,39.0
1981-01-21,1981,0.0,38.0
1981-01-22,1981,0.0,38.0
1981-01-23,1981,0.0,38.0
1981-01-24,1981,0.0,37.0
1981-01-25,1981,0.0,38.0
1981-01-26,1981,0.0,40.0
1981-01-27,1981,0.0,40.0
1981-01-28,1981,1.0211666623751323,40.0
1981-01-29,1981,0.5386666705211004,38.0
1981-01-30,1981,0.0,36.0
1981-01-31,1981,0.0,35.0
1981-02-01,1981,8.800000031789144,37.0
1981-02-02,1981,4.589166641235352,38.0
1981-02-03,1981,3.241666634877523,37.0
1981-02-04,1981,1.6545000076293945,39.0
1981-02-05,1981,0.0,39.0
1981-02-06,1981,0.9236666758855184,38.0
1981-02-07,1981,0.0,38.0
1981-02-08,1981,0.0,37.0
1981-02-09,1981,0.9388333459695181,37.0
1981-02-10,1981,2.08216659228007,36.0
1981-02-11,1981,19.17383352915446,42.0
1981-02-12,1981,0.9513333340485891,42.0
1981-02-13,1981,0.0,41.0
1981-02-14,1981,0.0,41.0
1981-02-15,1981,0.0,40.0
1981-02-16,1981,0.0,46.0
1981-02-17,1981,0.0,62.0
1981-02-18,1981,0.0,83.0
1981-02-19,1981,0.0,100.0
1981-02-20,1981,0.0,99.0
1981-02-21,1981,0.0,90.0
1981-02-22,1981,0.0,81.0
1981-02-23,1981,2.940833330154419,80.0
1981-02-24,1981,3.966000040372213,80.0
1981-02-25,1981,0.0,77.0
1981-02-26,1981,0.0,70.0
1981-02-27,1981,0.0,62.0
1981-02-28,1981,3.853666663169861,60.0
1981-03-01,1981,0.0,59.0
1981-03-02,1981,0.0,57.0
1981-03-03,1981,0.6506666640440623,54.0
1981-03-04,1981,0.4216666618982951,52.0
1981-03-05,1981,0.0,51.0
1981-03-06,1981,0.0,49.0
1981-03-07,1981,0.0,47.0
1981-03-08,1981,0.0,46.0
1981-03-09,1981,0.0,46.0
1981-03-10,1981,0.0,45.0
1981-03-11,1981,0.0,45.0
1981-03-12,1981,0.0,45.0
1981-03-13,1981,0.0,44.0
1981-03-14,1981,0.0,42.0
1981-03-15,1981,0.0,42.0
1981-03-16,1981,0.0,47.0
1981-03-17,1981,0.0,46.0
1981-03-18,1981,0.0,44.0
1981-03-19,1981,0.0,43.0
1981-03-20,1981,2.0541666547457376,43.0
1981-03-21,1981,0.0,42.0
1981-03-22,1981,0.0,42.0
1981-03-23,1981,0.0,41.0
1981-03-24,1981,0.0,41.0
1981-03-25,1981,0.0,41.0
1981-03-26,1981,6.48283330599467,49.0
1981-03-27,1981,8.79533338546753,56.0
1981-03-28,1981,0.0,52.0
1981-03-29,1981,0.0,50.0
1981-03-30,1981,4.408500035603841,51.0
1981-03-31,1981,3.7730000416437783,52.0
1981-04-01,1981,0.9963333507378896,53.0
1981-04-02,1981,0.0,49.0
1981-04-03,1981,0.0,46.0
1981-04-04,1981,6.152000109354655,47.0
1981-04-05,1981,0.0,46.0
1981-04-06,1981,0.0,45.0
1981-04-07,1981,0.0,42.0
1981-04-08,1981,0.0,41.0
1981-04-09,1981,13.822333494822184,50.0
1981-04-10,1981,0.0,48.0
1981-04-11,1981,31.240999539693195,75.0
1981-04-12,1981,8.201666752497355,95.0
1981-04-13,1981,2.248999993006388,99.0
1981-04-14,1981,25.054999987284344,102.0
1981-04-15,1981,0.0,97.0
1981-04-16,1981,0.0,81.0
1981-04-17,1981,1.402666687965393,69.0
1981-04-18,1981,0.0,61.0
1981-04-19,1981,1.353333334128062,59.0
1981-04-20,1981,8.196833372116089,60.0
1981-04-21,1981,0.0,56.0
1981-04-22,1981,0.0,56.0
1981-04-23,1981,32.37950038909912,82.0
1981-04-24,1981,4.376333316167195,85.0
1981-04-25,1981,0.0,77.0
1981-04-26,1981,0.0,66.0
1981-04-27,1981,0.0,59.0
1981-04-28,1981,1.3916666706403096,60.0
1981-04-29,1981,17.43216673533122,68.0
1981-04-30,1981,0.39016667505105335,66.0
1981-05-01,1981,0.0,60.0
1981-05-02,1981,0.0,55.0
1981-05-03,1981,0.0,52.0
1981-05-04,1981,0.0,49.0
1981-05-05,1981,1.2261666655540466,48.0
1981-05-06,1981,0.0,47.0
1981-05-07,1981,0.0,45.0
1981-05-08,1981,0.0,44.0
1981-05-09,1981,0.0,60.0
1981-05-10,1981,7.625333309173584,94.0
1981-05-11,1981,41.87799962361654,85.0
1981-05-12,1981,2.731500029563904,75.0
1981-05-13,1981,0.0,70.0
1981-05-14,1981,0.0,66.0
1981-05-15,1981,6.640833298365275,60.0
1981-05-16,1981,0.0,55.0
1981-05-17,1981,0.0,52.0
1981-05-18,1981,0.0,48.0
1981-05-19,1981,0.0,45.0
1981-05-20,1981,0.0,43.0
1981-05-21,1981,0.0,41.0
1981-05-22,1981,0.0,40.0
1981-05-23,1981,0.0,39.0
1981-05-24,1981,0.0,43.0
1981-05-25,1981,11.348666667938232,52.0
1981-05-26,1981,15.678333282470703,50.0
