datetime,year,rainfall,runoff
1981-01-01,1981,0.023096774013773087,88.0
1981-01-02,1981,6.695161250329787,88.0
1981-01-03,1981,5.153419356192312,88.0
1981-01-04,1981,5.753483903023504,86.0
1981-01-05,1981,0.0,86.0
1981-01-06,1981,6.241290323195919,86.0
1981-01-07,1981,0.0,86.0
1981-01-08,1981,2.208161284846644,86.0
1981-01-09,1981,0.0,86.0
1981-01-10,1981,5.849741928039059,86.0
1981-01-11,1981,4.594258077682987,86.0
1981-01-12,1981,3.3206774188626196,86.0
1981-01-13,1981,0.0,86.0
1981-01-14,1981,0.0,88.0
1981-01-15,1981,3.5067742101607786,90.0
1981-01-16,1981,2.2328386922036447,90.0
1981-01-17,1981,0.0,92.0
1981-01-18,1981,0.0,94.0
1981-01-19,1981,0.0,96.0
1981-01-20,1981,0.0,96.0
1981-01-21,1981,0.0,94.0
1981-01-22,1981,0.0,92.0
1981-01-23,1981,0.0,90.0
1981-01-24,1981,0.0,90.0
1981-01-25,1981,0.0,88.0
1981-01-26,1981,0.08190322493112856,88.0
1981-01-27,1981,2.4870967980354064,88.0
1981-01-28,1981,0.0,88.0
1981-01-29,1981,4.176709675019787,86.0
1981-01-30,1981,1.6355483858816084,86.0
1981-01-31,1981,0.0,86.0
1981-02-01,1981,3.5899354873165006,86.0
1981-02-02,1981,5.32870969464702,86.0
1981-02-03,1981,0.0,86.0
1981-02-04,1981,1.827516128939967,86.0
1981-02-05,1981,0.0,86.0
1981-02-06,1981,0.02400000080946953,86.0
1981-02-07,1981,2.6222902959392917,86.0
1981-02-08,1981,7.022354864305066,86.0
1981-02-09,1981,0.0,86.0
1981-02-10,1981,0.12445161488628195,86.0
1981-02-11,1981,7.377935471073274,86.0
1981-02-12,1981,0.0,88.0
1981-02-13,1981,0.0,88.0
1981-02-14,1981,0.0,88.0
1981-02-15,1981,0.0,88.0
1981-02-16,1981,1.004612903020555,88.0
1981-02-17,1981,0.0,88.0
1981-02-18,1981,0.0,90.0
1981-02-19,1981,0.0,98.0
1981-02-20,1981,0.0,108.0
1981-02-21,1981,0.0,120.0
1981-02-22,1981,0.2581935499066247,145.0
1981-02-23,1981,6.98700003470144,180.0
1981-02-24,1981,0.6437419335688314,210.0
1981-02-25,1981,0.0,210.0
1981-02-26,1981,0.0,205.0
1981-02-27,1981,0.06180645140909379,200.0
1981-02-28,1981,8.589483891763996,195.0
1981-03-01,1981,0.0,185.0
1981-03-02,1981,2.179645126865756,180.0
1981-03-03,1981,0.0,175.0
1981-03-04,1981,0.6210967779399887,170.0
1981-03-05,1981,0.7848387110617853,165.0
1981-03-06,1981,0.09529032359921163,160.0
1981-03-07,1981,0.0,155.0
1981-03-08,1981,0.0,150.0
1981-03-09,1981,0.034709678181717475,150.0
1981-03-10,1981,0.12458064568589532,150.0
1981-03-11,1981,6.451613209660976e-05,145.0
1981-03-12,1981,0.0,145.0
1981-03-13,1981,0.07961290305660616,140.0
1981-03-14,1981,0.0,140.0
1981-03-15,1981,0.06970967679855324,135.0
1981-03-16,1981,0.0,135.0
1981-03-17,1981,2.8223225839676394,130.0
1981-03-18,1981,2.8674193582227154,130.0
1981-03-19,1981,2.299774185303719,125.0
1981-03-20,1981,0.0,125.0
1981-03-21,1981,0.0,125.0
1981-03-22,1981,0.0,125.0
1981-03-23,1981,0.0,130.0
1981-03-24,1981,0.0,135.0
1981-03-25,1981,0.0,145.0
1981-03-26,1981,0.27693548352052005,150.0
1981-03-27,1981,0.0,160.0
1981-03-28,1981,0.0,198.0
1981-03-29,1981,0.2875161272015483,259.0
1981-03-30,1981,6.448838710784912,352.0
1981-03-31,1981,0.14577419478296033,411.0
1981-04-01,1981,1.696612904148717,480.0
1981-04-02,1981,0.0,526.0
1981-04-03,1981,0.0,599.0
1981-04-04,1981,20.327709444107548,871.0
1981-04-05,1981,0.43716129010182714,954.0
1981-04-06,1981,0.0,804.0
1981-04-07,1981,0.13700000119711003,743.0
1981-04-08,1981,3.7581935544167795,695.0
1981-04-09,1981,1.8662258078975063,698.0
1981-04-10,1981,0.1301290326180958,678.0
1981-04-11,1981,0.0,657.0
1981-04-12,1981,0.0014193548873487499,629.0
1981-04-13,1981,0.0,590.0
1981-04-14,1981,10.480096878543977,588.0
1981-04-15,1981,0.0,568.0
1981-04-16,1981,0.07529032227372931,523.0
1981-04-17,1981,1.5344193462402589,499.0
1981-04-18,1981,0.2570967733439419,473.0
1981-04-19,1981,1.8447419376142564,439.0
1981-04-20,1981,0.0,404.0
1981-04-21,1981,0.0,365.0
1981-04-22,1981,0.8837419216814,336.0
1981-04-23,1981,27.899451594198904,454.0
1981-04-24,1981,3.9929999920629684,644.0
1981-04-25,1981,0.0,580.0
1981-04-26,1981,0.0,521.0
1981-04-27,1981,0.1631935471743946,478.0
1981-04-28,1981,1.6534193533082162,441.0
1981-04-29,1981,0.022806451438115008,418.0
1981-04-30,1981,0.0,376.0
1981-05-01,1981,0.0,340.0
1981-05-02,1981,0.7466451610934229,304.0
1981-05-03,1981,9.064645167320005,299.0
1981-05-04,1981,11.755838701801915,428.0
1981-05-05,1981,13.668677422308154,529.0
1981-05-06,1981,0.0,501.0
1981-05-07,1981,0.0,437.0
1981-05-08,1981,0.0,386.0
1981-05-09,1981,0.27348386970979555,340.0
1981-05-10,1981,0.0,300.0
1981-05-11,1981,0.0,269.0
1981-05-12,1981,0.0,242.0
1981-05-13,1981,0.0,220.0
1981-05-14,1981,0.0,202.0
1981-05-15,1981,0.0,187.0
1981-05-16,1981,0.0,172.0
1981-05-17,1981,0.0,168.0
1981-05-18,1981,0.0,150.0
1981-05-19,1981,0.0,139.0
1981-05-20,1981,0.0,135.0
1981-05-21,1981,0.0,133.0
1981-05-22,1981,0.4485161296812998,128.0
1981-05-23,1981,0.4256129050627351,124.0
1981-05-24,1981,1.7388064438296902,124.0
1981-05-25,1981,1.1135483781897253,113.0
1981-05-26,1981,0.0,111.0
1981-05-27,1981,0.04887096728048017,108.0
1981-05-28,1981,0.6566774165858665,105.0
1981-05-29,1981,1.7637419354531072,105.0
1981-05-30,1981,5.923322562248476,104.0
1981-05-31,1981,0.0,102.0
1981-06-01,1981,1.2847096816666665,100.0
1981-06-02,1981,0.83974193456778,98.0
1981-06-03,1981,21.649193425332346,156.0
1981-06-04,1981,0.0,206.0
1981-06-05,1981,0.07932258054478875,191.0
1981-06-06,1981,2.7890645034851564,170.0
1981-06-07,1981,0.41674193595686265,149.0
1981-06-08,1981,4.30480646318005,139.0
1981-06-09,1981,1.4674838627538374,133.0
1981-06-10,1981,0.3045483866045552,129.0
1981-06-11,1981,2.791774211391326,123.0
1981-06-12,1981,4.558580644669071,117.0
1981-06-13,1981,7.295645163604809,112.0
1981-06-14,1981,42.56254836051695,326.0
1981-06-15,1981,12.099935500852522,636.0
1981-06-16,1981,5.459290335255284,669.0
1981-06-17,1981,4.4165806155050955,581.0
1981-06-18,1981,1.186612893977473,472.0
1981-06-19,1981,0.0,373.0
1981-06-20,1981,0.7579354760086825,291.0
1981-06-21,1981,1.7609354834402762,250.0
1981-06-22,1981,0.06345161284515334,218.0
1981-06-23,1981,0.9393225893858941,189.0
1981-06-24,1981,3.059258084143362,193.0
1981-06-25,1981,0.0,190.0
1981-06-26,1981,0.0,165.0
1981-06-27,1981,0.0,146.0
1981-06-28,1981,0.5262903190488296,134.0
1981-06-29,1981,18.176903263215095,202.0
1981-06-30,1981,6.881612914223825,271.0
1981-07-01,1981,0.0,243.0
1981-07-02,1981,0.0,198.0
1981-07-03,1981,0.026225806168851354,168.0
1981-07-04,1981,0.0,149.0
1981-07-05,1981,0.8214193520947329,200.0
1981-07-06,1981,0.0,173.0
1981-07-07,1981,0.0,142.0
1981-07-08,1981,0.0,125.0
1981-07-09,1981,0.0,115.0
1981-07-10,1981,0.0,103.0
1981-07-11,1981,0.0,96.0
1981-07-12,1981,0.42661290417515463,92.0
1981-07-13,1981,0.0,88.0
1981-07-14,1981,0.0,83.0
1981-07-15,1981,0.0,80.0
1981-07-16,1981,0.0,77.0
1981-07-17,1981,2.7610967697635775,87.0
1981-07-18,1981,0.0,95.0
1981-07-19,1981,0.0,85.0
1981-07-20,1981,4.655354842062919,81.0
1981-07-21,1981,5.602419360991447,91.0
1981-07-22,1981,0.0,103.0
1981-07-23,1981,0.0,95.0
1981-07-24,1981,2.812967727501546,83.0
1981-07-25,1981,5.684838679529006,81.0
1981-07-26,1981,0.0,82.0
1981-07-27,1981,0.0,79.0
1981-07-28,1981,0.25477419164212,75.0
1981-07-29,1981,0.0,72.0
1981-07-30,1981,0.0,69.0
1981-07-31,1981,0.0,67.0
1981-08-01,1981,3.6540645329852497,65.0
1981-08-02,1981,23.01083872395177,71.0
1981-08-03,1981,5.603935512083192,84.0
1981-08-04,1981,16.324032352816673,110.0
1981-08-05,1981,0.6270645144245317,122.0
1981-08-06,1981,3.971129004993746,118.0
1981-08-07,1981,7.213774173490463,117.0
1981-08-08,1981,0.0,112.0
1981-08-09,1981,0.3978709677054036,104.0
1981-08-10,1981,3.8694516074272896,117.0
1981-08-11,1981,2.5470322485893004,146.0
1981-08-12,1981,0.0,148.0
1981-08-13,1981,0.27283871083730654,129.0
1981-08-14,1981,0.12938709731303877,119.0
1981-08-15,1981,0.0,111.0
1981-08-16,1981,0.0,101.0
1981-08-17,1981,0.0,91.0
1981-08-18,1981,0.0,85.0
1981-08-19,1981,0.0,79.0
1981-08-20,1981,0.0,76.0
1981-08-21,1981,0.0,72.0
1981-08-22,1981,0.0,70.0
1981-08-23,1981,0.0,68.0
1981-08-24,1981,0.0,66.0
1981-08-25,1981,0.0467741935168423,65.0
1981-08-26,1981,0.6926128945591289,65.0
1981-08-27,1981,1.5924193628372685,67.0
1981-08-28,1981,0.0006451612683914361,66.0
1981-08-29,1981,2.612645176149184,71.0
1981-08-30,1981,4.592935515988257,75.0
1981-08-31,1981,0.0,71.0
1981-09-01,1981,0.0,71.0
1981-09-02,1981,2.5925483895886328,74.0
1981-09-03,1981,0.0,68.0
1981-09-04,1981,0.0,65.0
1981-09-05,1981,0.0,64.0
1981-09-06,1981,0.0,63.0
1981-09-07,1981,0.0,66.0
1981-09-08,1981,17.605741962309807,92.0
1981-09-09,1981,0.8145483943723864,88.0
1981-09-10,1981,0.0,81.0
1981-09-11,1981,0.009225806446685907,77.0
1981-09-12,1981,8.711258073006906,84.0
1981-09-13,1981,0.0,83.0
1981-09-14,1981,0.06254838719483345,76.0
1981-09-15,1981,0.0,71.0
1981-09-16,1981,0.45883871200344256,70.0
1981-09-17,1981,5.26187095334453,68.0
1981-09-18,1981,0.0,67.0
1981-09-19,1981,0.0,66.0
1981-09-20,1981,1.7759677633162467,64.0
1981-09-21,1981,0.01741935456952741,64.0
1981-09-22,1981,0.2256451624918789,63.0
1981-09-23,1981,0.0,61.0
1981-09-24,1981,0.0,61.0
1981-09-25,1981,1.6006774287069998,62.0
1981-09-26,1981,2.1516128855366863,64.0
1981-09-27,1981,0.1290645157400098,64.0
1981-09-28,1981,2.112516125363688,63.0
1981-09-29,1981,0.32596774296384423,64.0
1981-09-30,1981,0.823741939099085,63.0
1981-10-01,1981,21.48035510893791,100.0
1981-10-02,1981,12.137483873674947,165.0
1981-10-03,1981,8.34451610811295,164.0
1981-10-04,1981,0.32735483780983954,151.0
1981-10-05,1981,3.168258067100279,150.0
1981-10-06,1981,9.817870939931561,167.0
1981-10-07,1981,7.243806454443162,223.0
1981-10-08,1981,0.0,210.0
1981-10-09,1981,0.0,185.0
1981-10-10,1981,0.0,162.0
1981-10-11,1981,0.0,148.0
1981-10-12,1981,0.0,134.0
1981-10-13,1981,0.0,124.0
1981-10-14,1981,3.4882257830712105,125.0
1981-10-15,1981,13.301516102206323,191.0
1981-10-16,1981,0.0,215.0
1981-10-17,1981,20.61277412599133,213.0
1981-10-18,1981,17.91629031396681,570.0
1981-10-19,1981,5.1349032155929075,693.0
1981-10-20,1981,1.7653548352179989,568.0
1981-10-21,1981,0.12600000034416875,475.0
1981-10-22,1981,0.0,405.0
1981-10-23,1981,2.729290312336337,348.0
1981-10-24,1981,5.62619355417067,305.0
1981-10-25,1981,0.0,278.0
1981-10-26,1981,0.3406774175067943,267.0
1981-10-27,1981,0.0,257.0
1981-10-28,1981,0.0,249.0
1981-10-29,1981,0.0,238.0
1981-10-30,1981,0.015387096652580846,222.0
1981-10-31,1981,0.37922580981807363,207.0
1981-11-01,1981,0.0,194.0
1981-11-02,1981,0.0,180.0
1981-11-03,1981,0.0,167.0
1981-11-04,1981,0.0,158.0
1981-11-05,1981,0.8096774195230776,155.0
1981-11-06,1981,11.625677416401524,235.0
1981-11-07,1981,0.0,260.0
1981-11-08,1981,0.0,239.0
1981-11-09,1981,0.0,213.0
1981-11-10,1981,0.0,190.0
1981-11-11,1981,0.0,175.0
1981-11-12,1981,0.0,162.0
1981-11-13,1981,0.0,153.0
1981-11-14,1981,0.0,146.0
1981-11-15,1981,0.0,141.0
1981-11-16,1981,0.0,136.0
1981-11-17,1981,0.0,132.0
1981-11-18,1981,0.22648387104873696,128.0
1981-11-19,1981,0.07451612820788737,125.0
1981-11-20,1981,1.1148387077677575,122.0
1981-11-21,1981,0.08235483838906212,119.0
1981-11-22,1981,0.0,116.0
1981-11-23,1981,0.0,109.0
1981-11-24,1981,0.0,105.0
1981-11-25,1981,0.23235483695152065,100.0
1981-11-26,1981,4.559838687219927,100.0
1981-11-27,1981,10.696516175423898,110.0
1981-11-28,1981,0.0,125.0
1981-11-29,1981,0.0,135.0
1981-11-30,1981,0.0,140.0
1981-12-01,1981,5.038290369895197,148.0
1981-12-02,1981,3.46306453212615,153.0
1981-12-03,1981,2.337838715122592,157.0
1981-12-04,1981,0.0,152.0
1981-12-05,1981,0.11283870825483915,144.0
1981-12-06,1981,0.0,137.0
1981-12-07,1981,1.978032269785481,140.0
1981-12-08,1981,2.0652258242330244,138.0
1981-12-09,1981,2.189935480394671,130.0
1981-12-10,1981,0.0,119.0
1981-12-11,1981,0.0,115.0
1981-12-12,1981,0.13796774266407855,110.0
1981-12-13,1981,0.0,105.0
1981-12-14,1981,4.406999987940634,100.0
1981-12-15,1981,4.366096788837064,95.0
1981-12-16,1981,4.5170968117252475,88.0
1981-12-17,1981,7.380580609844577,84.0
1981-12-18,1981,4.884967727045859,82.0
1981-12-19,1981,5.351096760842108,80.0
1981-12-20,1981,0.0,78.0
1981-12-21,1981,2.8234193767270734,78.0
1981-12-22,1981,0.0,78.0
1981-12-23,1981,0.0,78.0
1981-12-24,1981,0.0,78.0
1981-12-25,1981,0.0999677409493034,78.0
1981-12-26,1981,0.0,80.0
1981-12-27,1981,5.938677403234666,80.0
1981-12-28,1981,0.0,80.0
1981-12-29,1981,0.0,80.0
1981-12-30,1981,0.0,82.0
1981-12-31,1981,15.853129110028666,84.0
1982-01-01,1982,9.458870949283723,86.0
1982-01-02,1982,0.3988709746364264,84.0
1982-01-03,1982,14.700387062564973,82.0
1982-01-04,1982,9.564645090410787,82.0
1982-01-05,1982,7.808709667574975,82.0
1982-01-06,1982,0.0,84.0
1982-01-07,1982,0.17122580527117656,88.0
1982-01-08,1982,0.041903226546222166,90.0
1982-01-09,1982,5.764870966634443,90.0
1982-01-10,1982,31.193741890691943,88.0
1982-01-11,1982,9.314677438428324,88.0
1982-01-12,1982,0.0,86.0
1982-01-13,1982,0.8052580635393819,86.0
1982-01-14,1982,0.0006774193457057399,88.0
1982-01-15,1982,0.30825806742594125,88.0
1982-01-16,1982,10.10587098521571,90.0
1982-01-17,1982,0.247322584232015,90.0
1982-01-18,1982,0.0005161290567728781,90.0
1982-01-19,1982,0.464419353873499,92.0
1982-01-20,1982,0.2528064485278822,92.0
1982-01-21,1982,0.48061290079908026,94.0
